time,P,G_i,T2m,WS10m
20050128:2230,0.0,,-3.75,5.52
20050128:2330,4.93,,-4.17,5.17
20050129:0030,284.69,,-4.47,4.69
20050129:0130,552.05,,-3.88,5.59
20050129:0230,738.51,,-3.24,5.45
20050129:0330,840.71,,-2.57,5.17
20050129:0430,860.71,,-1.91,4.69
20050129:0530,748.69,,-1.37,4.48
20050129:0630,641.02,,-1.17,4.62
20050129:0730,457.18,,-1.63,4.28
20050129:0830,148.75,,-2.08,4.0
20050129:0930,0.0,,-2.94,3.1
20050129:1030,0.0,,-3.87,2.62
20050129:1130,0.0,,-4.37,2.62
20050129:1230,0.0,,-4.69,2.62
20050129:1330,0.0,,-5.04,2.34
20050129:1430,0.0,,-5.08,2.28
20050129:1530,0.0,,-5.31,2.21
20050129:1630,0.0,,-5.34,2.28
20050129:1730,0.0,,-5.48,2.21
20050129:1830,0.0,,-5.36,2.0
20050129:1930,0.0,,-5.88,1.45
20050129:2030,0.0,,-6.05,0.55
20050129:2130,0.0,,-6.27,0.76
20050129:2230,0.0,,-6.42,1.03
20050129:2330,18.56,,-6.36,1.1
20050130:0030,233.1,,-5.49,1.03
20050130:0130,502.25,,-3.85,1.72
20050130:0230,703.4,,-2.36,2.69
20050130:0330,798.71,,-1.14,3.17
20050130:0430,825.88,,-0.26,3.31
20050130:0530,785.01,,0.34,2.97
20050130:0630,670.38,,0.75,2.9
20050130:0730,478.15,,0.7,2.41
20050130:0830,247.26,,0.33,2.21
20050130:0930,0.0,,-0.72,1.59
20050130:1030,0.0,,-2.21,1.52
20050130:1130,0.0,,-3.89,1.17
20050130:1230,0.0,,-3.31,0.76
20050130:1330,0.0,,-3.91,0.9
20050130:1430,0.0,,-4.07,0.41
20050130:1530,0.0,,-4.31,0.21
20050130:1630,0.0,,-4.43,0.55
20050130:1730,0.0,,-4.51,0.69
20050130:1830,0.0,,-4.51,0.76
20050130:1930,0.0,,-4.67,0.76
20050130:2030,0.0,,-5.34,1.03
20050130:2130,0.0,,-5.58,1.03
20050130:2230,0.0,,-6.84,1.45
20050130:2330,68.88,,-7.08,1.52
20050131:0030,306.68,,-6.17,1.17
20050131:0130,532.63,,-2.4,1.38
20050131:0230,706.72,,-0.45,3.31
20050131:0330,810.21,,0.16,4.34
20050131:0430,839.62,,0.56,4.48
20050131:0530,802.16,,0.79,4.76
20050131:0630,690.98,,0.66,4.97
20050131:0730,507.27,,1.0,5.45
20050131:0830,256.43,,0.21,5.24
20050131:0930,0.0,,-0.96,4.21
20050131:1030,0.0,,-2.54,3.72
20050131:1130,0.0,,-3.52,3.38
20050131:1230,0.0,,-4.25,3.31
20050131:1330,0.0,,-4.92,3.31
20050131:1430,0.0,,-5.58,3.38
20050131:1530,0.0,,-6.18,3.59
20050131:1630,0.0,,-6.65,3.86
20050131:1730,0.0,,-7.02,4.14
20050131:1830,0.0,,-7.38,4.28
20050131:1930,0.0,,-7.31,2.76
20050131:2030,0.0,,-7.71,2.83
20050131:2130,0.0,,-8.09,3.03
20050131:2230,0.0,,-8.44,3.45
20050131:2330,76.36,,-8.76,3.79
20050201:0030,331.24,,-8.47,3.24
20050201:0130,580.39,,-7.06,4.55
20050201:0230,753.21,,-5.39,4.97
20050201:0330,847.79,,-3.82,5.17
20050201:0430,869.87,,-2.64,5.1
20050201:0530,815.32,,-1.8,4.69
20050201:0630,700.72,,-1.32,4.34
20050201:0730,512.57,,-1.13,3.72
20050201:0830,261.15,,-1.44,3.59
20050201:0930,1.38,,-2.41,2.83
20050201:1030,0.0,,-4.16,2.41
20050201:1130,0.0,,-5.17,2.21
20050201:1230,0.0,,-5.93,2.07
20050201:1330,0.0,,-6.76,1.86
20050201:1430,0.0,,-7.35,1.72
20050201:1530,0.0,,-7.2,1.52
20050201:1630,0.0,,-7.19,1.45
20050201:1730,0.0,,-7.24,1.38
20050201:1830,0.0,,-7.93,1.59
20050201:1930,0.0,,-7.69,1.31
20050201:2030,0.0,,-8.01,1.24
20050201:2130,0.0,,-8.36,1.17
20050201:2230,0.0,,-8.75,1.24
20050201:2330,66.54,,-8.94,1.24
20050202:0030,309.44,,-8.65,1.24
20050202:0130,541.71,,-4.67,1.24
20050202:0230,690.81,,-2.7,2.07
20050202:0330,793.87,,-1.34,2.41
20050202:0430,806.92,,-0.23,2.83
20050202:0530,786.87,,0.56,3.24
20050202:0630,683.95,,0.9,3.1
20050202:0730,499.9,,1.17,2.21
20050202:0830,256.82,,0.86,1.79
20050202:0930,1.62,,-0.01,1.1
20050202:1030,0.0,,-1.98,0.97
20050202:1130,0.0,,-3.45,1.17
20050202:1230,0.0,,-4.71,1.31
20050202:1330,0.0,,-5.46,1.38
20050202:1430,0.0,,-5.68,1.38
20050202:1530,0.0,,-5.68,1.38
20050202:1630,0.0,,-6.16,1.52
20050202:1730,0.0,,-6.51,1.66
20050202:1830,0.0,,-6.47,1.59
20050202:1930,0.0,,-6.89,1.72
20050202:2030,0.0,,-7.23,1.72
20050202:2130,0.0,,-7.37,2.0
20050202:2230,0.0,,-7.29,2.21
20050202:2330,68.18,,-7.1,2.28
20050203:0030,307.87,,-6.02,2.21
20050203:0130,537.76,,-2.79,2.62
20050203:0230,702.2,,-0.49,3.52
20050203:0330,760.93,,1.26,4.21
20050203:0430,787.4,,2.49,4.41
20050203:0530,711.74,,3.48,4.48
20050203:0630,545.41,,3.94,4.55
20050203:0730,466.85,,3.96,4.62
20050203:0830,204.59,,3.77,4.48
20050203:0930,1.43,,2.36,3.24
20050203:1030,0.0,,0.43,2.97
20050203:1130,0.0,,-0.7,3.03
20050203:1230,0.0,,-1.56,3.17
20050203:1330,0.0,,-1.94,3.31
20050203:1430,0.0,,-2.5,3.03
20050203:1530,0.0,,-2.93,2.62
20050203:1630,0.0,,-3.44,2.34
20050203:1730,0.0,,-3.91,2.21
20050203:1830,0.0,,-4.59,1.59
20050203:1930,0.0,,-4.59,1.38
20050203:2030,0.0,,-3.46,0.97
20050203:2130,0.0,,-2.91,0.55
20050203:2230,0.0,,-2.98,0.83
20050203:2330,63.37,,-3.21,0.97
20050204:0030,290.06,,-2.54,0.69
20050204:0130,511.39,,0.26,1.17
20050204:0230,668.62,,2.69,2.0
20050204:0330,761.1,,4.15,2.69
20050204:0430,785.87,,5.06,2.97
20050204:0530,744.76,,5.56,3.24
20050204:0630,341.49,,5.67,3.66
20050204:0730,347.05,,5.55,3.38
20050204:0830,195.83,,5.0,3.66
20050204:0930,3.24,,3.73,3.59
20050204:1030,0.0,,1.38,4.0
20050204:1130,0.0,,-0.16,4.62
20050204:1230,0.0,,-1.37,4.48
20050204:1330,0.0,,-2.26,4.07
20050204:1430,0.0,,-2.86,3.59
20050204:1530,0.0,,-3.27,3.45
20050204:1630,0.0,,-3.57,3.79
20050204:1730,0.0,,-3.86,3.93
20050204:1830,0.0,,-4.09,4.0
20050204:1930,0.0,,-4.26,4.14
20050204:2030,0.0,,-4.52,4.14
20050204:2130,0.0,,-4.77,4.21
20050204:2230,0.0,,-5.15,4.21
20050204:2330,63.13,,-5.48,4.41
20050205:0030,294.73,,-5.3,4.9
20050205:0130,448.89,,-4.39,5.38
20050205:0230,486.19,,-3.19,5.45
20050205:0330,516.5,,-2.03,5.1
20050205:0430,521.63,,-1.09,4.83
20050205:0530,391.66,,-0.4,4.62
20050205:0630,334.85,,-0.27,4.34
20050205:0730,241.38,,-0.15,4.34
20050205:0830,72.72,,-0.61,4.21
20050205:0930,0.0,,-1.59,3.66
20050205:1030,0.0,,-2.48,3.66
20050205:1130,0.0,,-3.21,3.59
20050205:1230,0.0,,-3.83,3.79
20050205:1330,0.0,,-4.33,3.93
20050205:1430,0.0,,-4.64,3.79
20050205:1530,0.0,,-4.84,3.59
20050205:1630,0.0,,-5.0,3.38
20050205:1730,0.0,,-5.07,3.17
20050205:1830,0.0,,-5.17,2.83
20050205:1930,0.0,,-5.59,2.62
20050205:2030,0.0,,-5.48,2.69
20050205:2130,0.0,,-5.4,2.9
20050205:2230,0.0,,-5.44,3.1
20050205:2330,39.22,,-5.76,2.83
20050206:0030,101.67,,-5.61,3.17
20050206:0130,246.45,,-4.7,3.52
20050206:0230,438.01,,-3.17,3.59
20050206:0330,362.78,,-1.37,3.45
20050206:0430,282.54,,-0.43,3.03
20050206:0530,145.64,,-0.01,2.9
20050206:0630,206.63,,-0.18,2.97
20050206:0730,54.88,,0.07,2.69
20050206:0830,43.59,,-0.39,2.55
20050206:0930,0.0,,-1.06,2.21
20050206:1030,0.0,,-2.09,2.07
20050206:1130,0.0,,-2.77,2.62
20050206:1230,0.0,,-3.35,2.62
20050206:1330,0.0,,-3.78,2.28
20050206:1430,0.0,,-4.01,2.0
20050206:1530,0.0,,-4.17,1.86
20050206:1630,0.0,,-4.33,1.93
20050206:1730,0.0,,-4.41,1.86
20050206:1830,0.0,,-4.52,1.59
20050206:1930,0.0,,-5.0,1.66
20050206:2030,0.0,,-5.67,1.59
20050206:2130,0.0,,-6.18,1.72
20050206:2230,0.0,,-6.55,1.79
20050206:2330,55.91,,-6.74,1.72
20050207:0030,279.6,,-6.28,1.93
20050207:0130,480.4,,-4.93,2.34
20050207:0230,587.5,,-3.42,2.48
20050207:0330,652.93,,-2.15,2.69
20050207:0430,722.47,,-1.23,2.34
20050207:0530,625.71,,-0.11,2.14
20050207:0630,353.84,,0.26,2.69
20050207:0730,161.41,,-0.18,2.34
20050207:0830,47.65,,-0.56,2.21
20050207:0930,3.63,,-1.26,2.14
20050207:1030,0.0,,-2.19,2.21
20050207:1130,0.0,,-3.24,2.21
20050207:1230,0.0,,-3.84,2.14
20050207:1330,0.0,,-4.11,2.0
20050207:1430,0.0,,-4.41,1.72
20050207:1530,0.0,,-4.83,1.59
20050207:1630,0.0,,-5.09,1.45
20050207:1730,0.0,,-5.48,1.31
20050207:1830,0.0,,-5.67,1.17
20050207:1930,0.0,,-6.04,1.1
20050207:2030,0.0,,-6.33,1.17
20050207:2130,0.0,,-6.69,1.38
20050207:2230,0.0,,-6.82,1.45
20050207:2330,45.86,,-6.84,1.45
20050208:0030,264.07,,-6.25,1.86
20050208:0130,527.42,,-4.36,2.76
20050208:0230,690.92,,-2.65,2.34
20050208:0330,782.29,,-0.82,2.28
20050208:0430,798.29,,0.77,2.07
20050208:0530,718.77,,1.9,1.31
20050208:0630,428.37,,2.7,1.31
20050208:0730,341.69,,2.12,1.17
20050208:0830,219.14,,2.12,1.31
20050208:0930,4.21,,1.52,1.24
20050208:1030,0.0,,0.1,1.59
20050208:1130,0.0,,-1.57,1.38
20050208:1230,0.0,,-2.48,1.24
20050208:1330,0.0,,-2.78,1.1
20050208:1430,0.0,,-2.9,1.17
20050208:1530,0.0,,-2.83,0.97
20050208:1630,0.0,,-2.48,0.76
20050208:1730,0.0,,-2.34,0.9
20050208:1830,0.0,,-2.54,0.9
20050208:1930,0.0,,-2.73,0.21
20050208:2030,0.0,,-2.69,0.97
20050208:2130,0.0,,-2.82,1.17
20050208:2230,0.0,,-2.87,1.52
20050208:2330,15.83,,-3.01,2.21
20050209:0030,133.48,,-3.03,3.17
20050209:0130,333.39,,-2.5,3.93
20050209:0230,406.6,,-1.74,4.41
20050209:0330,437.66,,-1.21,4.76
20050209:0430,429.35,,-0.65,4.76
20050209:0530,335.54,,-0.21,4.76
20050209:0630,263.34,,-0.2,4.9
20050209:0730,304.49,,-0.62,4.48
20050209:0830,204.04,,-0.7,4.0
20050209:0930,6.4,,-1.4,3.31
20050209:1030,0.0,,-2.58,2.69
20050209:1130,0.0,,-3.63,2.55
20050209:1230,0.0,,-4.62,2.55
20050209:1330,0.0,,-5.4,2.48
20050209:1430,0.0,,-5.88,2.34
20050209:1530,0.0,,-6.32,2.14
20050209:1630,0.0,,-6.61,1.93
20050209:1730,0.0,,-6.75,1.72
20050209:1830,0.0,,-7.19,1.59
20050209:1930,0.0,,-7.26,2.28
20050209:2030,0.0,,-7.76,2.07
20050209:2130,0.0,,-8.2,2.07
20050209:2230,0.0,,-8.51,2.0
20050209:2330,71.87,,-8.77,1.93
20050210:0030,339.55,,-7.85,1.72
20050210:0130,583.66,,-5.54,2.83
20050210:0230,751.01,,-3.64,3.38
20050210:0330,849.68,,-1.98,4.14
20050210:0430,873.52,,-0.77,4.14
20050210:0530,823.5,,0.01,3.79
20050210:0630,707.12,,0.39,3.31
20050210:0730,525.1,,0.25,2.76
20050210:0830,281.08,,-0.12,2.41
20050210:0930,4.86,,-1.02,1.79
20050210:1030,0.0,,-2.49,1.86
20050210:1130,0.0,,-3.9,1.72
20050210:1230,0.0,,-5.31,1.59
20050210:1330,0.0,,-5.77,1.38
20050210:1430,0.0,,-5.73,1.24
20050210:1530,0.0,,-5.59,1.1
20050210:1630,0.0,,-5.25,0.9
20050210:1730,0.0,,-4.89,0.76
20050210:1830,0.0,,-5.36,0.9
20050210:1930,0.0,,-5.74,1.1
20050210:2030,0.0,,-5.93,1.17
20050210:2130,0.0,,-5.78,1.1
20050210:2230,0.0,,-6.17,1.1
20050210:2330,75.38,,-6.76,1.17
20050211:0030,302.05,,-6.04,0.83
20050211:0130,491.46,,-2.99,1.03
20050211:0230,634.39,,-1.29,0.9
20050211:0330,708.58,,-0.08,0.83
20050211:0430,720.17,,0.98,1.03
20050211:0530,541.05,,1.79,1.38
20050211:0630,313.81,,2.05,1.31
20050211:0730,354.51,,1.05,0.28
20050211:0830,150.98,,1.18,0.21
20050211:0930,6.46,,0.76,0.34
20050211:1030,0.0,,-0.06,0.28
20050211:1130,0.0,,-0.61,0.48
20050211:1230,0.0,,-1.26,0.76
20050211:1330,0.0,,-2.36,0.97
20050211:1430,0.0,,-2.8,1.03
20050211:1530,0.0,,-3.22,1.17
20050211:1630,0.0,,-3.52,1.24
20050211:1730,0.0,,-3.92,1.31
20050211:1830,0.0,,-4.07,1.24
20050211:1930,0.0,,-3.87,1.17
20050211:2030,0.0,,-4.03,1.17
20050211:2130,0.0,,-4.23,1.17
20050211:2230,0.0,,-4.29,1.17
20050211:2330,46.67,,-4.7,1.24
20050212:0030,264.45,,-4.0,0.9
20050212:0130,519.96,,-1.84,1.45
20050212:0230,603.16,,-0.16,2.28
20050212:0330,670.47,,1.07,2.9
20050212:0430,588.68,,2.18,3.31
20050212:0530,573.9,,2.66,3.38
20050212:0630,411.17,,3.14,3.17
20050212:0730,244.21,,3.01,2.83
20050212:0830,72.61,,2.58,2.62
20050212:0930,13.79,,1.82,2.0
20050212:1030,0.0,,0.53,1.86
20050212:1130,0.0,,-0.38,1.93
20050212:1230,0.0,,-1.26,1.86
20050212:1330,0.0,,-2.24,1.86
20050212:1430,0.0,,-3.14,1.86
20050212:1530,0.0,,-3.5,1.66
20050212:1630,0.0,,-3.39,1.38
20050212:1730,0.0,,-2.6,1.03
20050212:1830,0.0,,-2.49,0.76
20050212:1930,0.0,,-3.51,0.9
20050212:2030,0.0,,-3.36,0.76
20050212:2130,0.0,,-3.44,0.83
20050212:2230,0.0,,-3.53,0.83
20050212:2330,75.44,,-3.57,0.62
20050213:0030,307.36,,-3.21,0.76
20050213:0130,511.27,,-0.33,1.17
20050213:0230,681.56,,1.57,1.93
20050213:0330,799.43,,3.11,2.55
20050213:0430,823.59,,4.44,2.76
20050213:0530,783.72,,5.55,2.97
20050213:0630,667.0,,6.19,3.1
20050213:0730,426.13,,5.94,3.1
20050213:0830,152.53,,5.5,3.1
20050213:0930,16.82,,3.99,2.34
20050213:1030,0.0,,1.84,2.55
20050213:1130,0.0,,0.59,2.41
20050213:1230,0.0,,0.03,2.76
20050213:1330,0.0,,-0.17,3.24
20050213:1430,0.0,,-0.51,3.45
20050213:1530,0.0,,-0.86,3.24
20050213:1630,0.0,,-1.06,3.17
20050213:1730,0.0,,-0.88,3.17
20050213:1830,0.0,,-0.72,3.03
20050213:1930,0.0,,-0.73,2.28
20050213:2030,0.0,,-0.59,2.34
20050213:2130,0.0,,-0.47,2.48
20050213:2230,0.0,,-0.33,2.41
20050213:2330,4.07,,-0.25,2.34
20050214:0030,24.26,,0.07,2.41
20050214:0130,83.66,,0.71,2.0
20050214:0230,145.81,,1.67,2.83
20050214:0330,173.62,,2.43,2.9
20050214:0430,107.31,,3.08,2.55
20050214:0530,133.27,,3.17,2.21
20050214:0630,58.25,,3.51,2.41
20050214:0730,64.13,,3.23,3.03
20050214:0830,18.34,,3.24,2.62
20050214:0930,1.75,,2.75,2.14
20050214:1030,0.0,,2.16,2.34
20050214:1130,0.0,,1.67,2.28
20050214:1230,0.0,,1.64,2.14
20050214:1330,0.0,,1.6,2.41
20050214:1430,0.0,,1.55,2.48
20050214:1530,0.0,,1.32,2.28
20050214:1630,0.0,,1.15,2.34
20050214:1730,0.0,,0.94,2.48
20050214:1830,0.0,,0.92,2.62
20050214:1930,0.0,,1.3,2.97
20050214:2030,0.0,,1.14,3.03
20050214:2130,0.0,,0.97,3.17
20050214:2230,0.0,,0.88,3.38
20050214:2330,0.42,,0.81,3.59
20050215:0030,15.9,,0.8,3.93
20050215:0130,32.54,,0.64,4.07
20050215:0230,58.59,,0.5,4.14
20050215:0330,65.37,,0.39,3.93
20050215:0430,81.33,,0.23,4.21
20050215:0530,95.0,,0.11,4.41
20050215:0630,59.23,,0.01,4.48
20050215:0730,34.82,,-0.03,4.14
20050215:0830,15.91,,-0.24,3.79
20050215:0930,0.57,,-0.52,4.0
20050215:1030,0.0,,-0.86,3.93
20050215:1130,0.0,,-1.24,4.69
20050215:1230,0.0,,-1.72,4.83
20050215:1330,0.0,,-2.22,4.28
20050215:1430,0.0,,-2.51,4.69
20050215:1530,0.0,,-2.98,4.62
20050215:1630,0.0,,-3.28,3.93
20050215:1730,0.0,,-3.42,3.45
20050215:1830,0.0,,-3.48,3.52
20050215:1930,0.0,,-3.45,3.17
20050215:2030,0.0,,-3.5,3.38
20050215:2130,0.0,,-3.65,3.93
20050215:2230,0.0,,-3.93,3.86
20050215:2330,20.57,,-4.11,3.86
20050216:0030,137.74,,-4.09,3.93
20050216:0130,266.45,,-3.61,4.21
20050216:0230,445.94,,-3.04,4.69
20050216:0330,450.29,,-2.14,4.62
20050216:0430,471.03,,-1.61,4.14
20050216:0530,449.15,,-1.11,4.48
20050216:0630,173.74,,-0.99,4.0
20050216:0730,130.85,,-1.86,4.55
20050216:0830,77.14,,-1.97,4.48
20050216:0930,8.03,,-2.17,3.86
20050216:1030,0.0,,-2.6,3.03
20050216:1130,0.0,,-3.22,2.28
20050216:1230,0.0,,-3.79,2.76
20050216:1330,0.0,,-4.67,3.03
20050216:1430,0.0,,-5.04,3.38
20050216:1530,0.0,,-5.3,3.45
20050216:1630,0.0,,-5.57,3.38
20050216:1730,0.0,,-5.77,3.31
20050216:1830,0.0,,-5.64,3.31
20050216:1930,0.0,,-5.67,3.86
20050216:2030,0.0,,-5.51,4.41
20050216:2130,0.0,,-5.39,4.28
20050216:2230,0.0,,-5.36,4.34
20050216:2330,60.63,,-5.47,4.97
20050217:0030,293.16,,-4.92,5.38
20050217:0130,398.52,,-3.69,6.28
20050217:0230,193.88,,-2.38,5.66
20050217:0330,264.42,,-1.63,4.76
20050217:0430,209.46,,-1.02,4.28
20050217:0530,230.75,,-0.74,4.21
20050217:0630,207.59,,-0.41,4.14
20050217:0730,220.45,,-0.47,3.93
20050217:0830,76.12,,-0.7,4.34
20050217:0930,10.38,,-1.58,4.28
20050217:1030,0.0,,-2.47,4.0
20050217:1130,0.0,,-3.13,4.07
20050217:1230,0.0,,-3.73,4.07
20050217:1330,0.0,,-4.16,3.52
20050217:1430,0.0,,-4.51,3.24
20050217:1530,0.0,,-4.78,2.83
20050217:1630,0.0,,-4.98,2.69
20050217:1730,0.0,,-5.12,2.55
20050217:1830,0.0,,-5.4,2.62
20050217:1930,0.0,,-6.25,3.45
20050217:2030,0.0,,-6.53,3.45
20050217:2130,0.0,,-6.74,3.24
20050217:2230,0.0,,-6.83,3.17
20050217:2330,89.49,,-6.85,3.24
20050218:0030,336.95,,-6.13,4.34
20050218:0130,574.49,,-4.5,4.62
20050218:0230,743.4,,-2.84,4.97
20050218:0330,837.33,,-1.38,5.24
20050218:0430,855.14,,-0.26,5.45
20050218:0530,775.54,,0.55,5.38
20050218:0630,321.29,,0.95,5.1
20050218:0730,203.51,,-0.4,5.03
20050218:0830,69.36,,-0.59,4.9
20050218:0930,17.2,,-0.98,4.28
20050218:1030,0.0,,-1.96,3.38
20050218:1130,0.0,,-2.69,3.24
20050218:1230,0.0,,-3.18,3.31
20050218:1330,0.0,,-3.77,3.31
20050218:1430,0.0,,-4.57,3.24
20050218:1530,0.0,,-5.41,3.93
20050218:1630,0.0,,-6.32,4.55
20050218:1730,0.0,,-7.26,4.62
20050218:1830,0.0,,-7.82,4.9
20050218:1930,0.0,,-9.36,4.62
20050218:2030,0.0,,-9.93,4.41
20050218:2130,0.0,,-10.48,4.07
20050218:2230,0.0,,-11.15,3.66
20050218:2330,104.25,,-12.19,3.31
20050219:0030,367.23,,-12.58,3.03
20050219:0130,607.28,,-9.61,4.62
20050219:0230,807.06,,-7.55,5.52
20050219:0330,899.84,,-6.35,5.38
20050219:0430,929.55,,-5.41,5.31
20050219:0530,883.39,,-4.69,5.17
20050219:0630,750.37,,-4.2,5.03
20050219:0730,574.37,,-4.39,4.48
20050219:0830,313.22,,-4.55,4.14
20050219:0930,56.44,,-5.2,3.59
20050219:1030,0.0,,-7.61,2.41
20050219:1130,0.0,,-9.61,2.21
20050219:1230,0.0,,-9.93,2.21
20050219:1330,0.0,,-9.35,2.14
20050219:1430,0.0,,-7.51,1.93
20050219:1530,0.0,,-6.98,1.59
20050219:1630,0.0,,-7.21,1.31
20050219:1730,0.0,,-7.52,1.31
20050219:1830,0.0,,-7.81,1.31
20050219:1930,0.0,,-9.01,1.1
20050219:2030,0.0,,-9.24,0.97
20050219:2130,0.0,,-9.42,0.55
20050219:2230,0.0,,-9.55,0.14
20050219:2330,111.41,,-9.66,0.07
20050220:0030,370.41,,-8.77,0.14
20050220:0130,599.34,,-5.79,1.1
20050220:0230,781.77,,-8.67,2.14
20050220:0330,863.84,,-3.26,2.9
20050220:0430,886.89,,-2.05,3.17
20050220:0530,842.56,,-1.42,3.31
20050220:0630,713.49,,-1.01,3.31
20050220:0730,544.78,,-1.25,3.03
20050220:0830,303.6,,-1.49,2.9
20050220:0930,57.51,,-2.49,2.41
20050220:1030,0.0,,-4.44,1.66
20050220:1130,0.0,,-2.73,1.31
20050220:1230,0.0,,-3.13,0.9
20050220:1330,0.0,,-3.49,0.83
20050220:1430,0.0,,-3.92,1.31
20050220:1530,0.0,,-4.27,1.31
20050220:1630,0.0,,-4.46,1.31
20050220:1730,0.0,,-4.53,1.45
20050220:1830,0.0,,-4.72,1.66
20050220:1930,0.0,,-7.36,1.86
20050220:2030,0.0,,-8.07,1.93
20050220:2130,0.0,,-8.79,2.0
20050220:2230,0.0,,-8.97,2.0
20050220:2330,104.94,,-8.99,2.07
20050221:0030,355.31,,-6.29,1.86
20050221:0130,593.99,,-6.77,3.31
20050221:0230,750.48,,-1.26,4.48
20050221:0330,841.72,,1.13,5.03
20050221:0430,865.47,,2.61,5.38
20050221:0530,820.69,,3.49,5.52
20050221:0630,704.06,,4.03,5.52
20050221:0730,526.11,,4.01,5.38
20050221:0830,288.94,,3.86,4.9
20050221:0930,54.0,,3.05,3.72
20050221:1030,0.0,,1.23,3.24
20050221:1130,0.0,,-0.22,3.1
20050221:1230,0.0,,-1.16,3.17
20050221:1330,0.0,,-1.71,3.45
20050221:1430,0.0,,-1.77,3.79
20050221:1530,0.0,,-1.33,4.34
20050221:1630,0.0,,-0.98,4.62
20050221:1730,0.0,,-0.78,4.76
20050221:1830,0.0,,-0.65,5.1
20050221:1930,0.0,,-0.93,4.83
20050221:2030,0.0,,-1.06,4.69
20050221:2130,0.0,,-1.3,4.07
20050221:2230,0.0,,-1.63,3.59
20050221:2330,100.95,,-2.15,3.03
20050222:0030,345.09,,-1.9,2.55
20050222:0130,569.63,,0.65,3.03
20050222:0230,722.03,,3.86,3.31
20050222:0330,812.32,,5.52,3.72
20050222:0430,835.66,,8.5,4.41
20050222:0530,796.63,,9.65,5.03
20050222:0630,687.16,,9.46,4.83
20050222:0730,511.62,,9.32,3.38
20050222:0830,275.01,,8.75,2.76
20050222:0930,54.53,,7.26,1.93
20050222:1030,0.0,,4.86,2.48
20050222:1130,0.0,,2.2,2.69
20050222:1230,0.0,,0.48,2.76
20050222:1330,0.0,,-0.5,3.03
20050222:1430,0.0,,-1.35,3.03
20050222:1530,0.0,,-2.07,2.9
20050222:1630,0.0,,-2.52,2.69
20050222:1730,0.0,,-2.77,2.62
20050222:1830,0.0,,-2.94,2.69
20050222:1930,0.0,,-2.31,3.1
20050222:2030,0.0,,-2.06,3.24
20050222:2130,0.0,,-1.78,3.31
20050222:2230,0.0,,-1.64,3.38
20050222:2330,31.85,,-1.68,3.31
20050223:0030,174.82,,-1.57,3.86
20050223:0130,230.11,,-1.12,4.34
20050223:0230,407.37,,-0.81,4.41
20050223:0330,438.24,,0.31,4.76
20050223:0430,459.65,,0.79,4.55
20050223:0530,444.79,,1.47,4.62
20050223:0630,266.36,,1.89,4.41
20050223:0730,186.79,,1.57,3.93
20050223:0830,109.92,,1.45,4.07
20050223:0930,15.47,,0.88,3.66
20050223:1030,0.0,,-0.15,3.38
20050223:1130,0.0,,-0.99,3.52
20050223:1230,0.0,,-1.52,3.52
20050223:1330,0.0,,-1.78,3.38
20050223:1430,0.0,,-2.03,2.97
20050223:1530,0.0,,-2.18,2.69
20050223:1630,0.0,,-2.28,2.55
20050223:1730,0.0,,-2.12,2.55
20050223:1830,0.0,,-2.32,2.21
20050223:1930,0.0,,-2.02,2.0
20050223:2030,0.0,,-1.82,1.79
20050223:2130,0.0,,-1.58,1.66
20050223:2230,0.0,,-1.45,1.52
20050223:2330,4.59,,-1.38,1.38
20050224:0030,49.86,,-1.13,1.38
20050224:0130,111.42,,-0.02,1.52
20050224:0230,181.25,,0.82,1.31
20050224:0330,126.91,,1.66,0.9
20050224:0430,152.11,,1.98,0.76
20050224:0530,97.76,,2.33,0.83
20050224:0630,94.94,,2.21,1.1
20050224:0730,68.8,,1.73,2.07
20050224:0830,52.58,,1.32,2.55
20050224:0930,11.71,,0.83,2.55
20050224:1030,0.0,,0.12,2.48
20050224:1130,0.0,,-0.65,2.62
20050224:1230,0.0,,-1.08,2.9
20050224:1330,0.0,,-1.54,2.83
20050224:1430,0.0,,-1.9,2.69
20050224:1530,0.0,,-2.3,2.69
20050224:1630,0.0,,-2.51,2.76
20050224:1730,0.0,,-2.76,2.69
20050224:1830,0.0,,-2.99,2.69
20050224:1930,0.0,,-3.41,2.97
20050224:2030,0.0,,-3.84,3.17
20050224:2130,0.0,,-4.24,3.17
20050224:2230,0.0,,-4.65,3.24
20050224:2330,82.46,,-5.05,3.31
20050225:0030,286.05,,-4.41,3.72
20050225:0130,593.01,,-2.85,4.28
20050225:0230,778.3,,-1.3,4.69
20050225:0330,861.92,,-0.18,4.76
20050225:0430,880.22,,0.67,4.55
20050225:0530,827.1,,1.15,4.28
20050225:0630,737.91,,1.36,4.07
20050225:0730,560.5,,0.69,4.07
20050225:0830,316.72,,0.26,3.79
20050225:0930,64.19,,-0.56,3.1
20050225:1030,0.0,,-2.11,2.07
20050225:1130,0.0,,-3.35,1.79
20050225:1230,0.0,,-4.7,1.38
20050225:1330,0.0,,-3.52,0.69
20050225:1430,0.0,,-3.87,0.76
20050225:1530,0.0,,-5.32,1.17
20050225:1630,0.0,,-4.52,0.69
20050225:1730,0.0,,-4.64,0.14
20050225:1830,0.0,,-4.77,0.41
20050225:1930,0.0,,-4.96,0.28
20050225:2030,0.0,,-5.03,0.34
20050225:2130,0.0,,-5.12,0.34
