time,P,G_i,T2m,WS10m
20050129:0530,786.8,,4.56,4.9
20050129:0630,408.77,,4.79,4.69
20050129:0730,301.38,,3.62,4.07
20050129:0830,92.28,,2.96,4.0
20050129:0930,1.59,,2.0,3.45
20050129:1030,0.0,,1.03,3.52
20050129:1130,0.0,,0.23,3.45
20050129:1230,0.0,,-0.23,3.38
20050129:1330,0.0,,-0.52,3.24
20050129:1430,0.0,,-0.73,2.83
20050129:1530,0.0,,-1.01,2.41
20050129:1630,0.0,,-1.49,2.0
20050129:1730,0.0,,-1.79,1.86
20050129:1830,0.0,,-2.47,1.86
20050129:1930,0.0,,-3.09,1.79
20050129:2030,0.0,,-3.46,1.79
20050129:2130,0.0,,-3.78,1.52
20050129:2230,0.0,,-3.73,1.24
20050129:2330,7.76,,-3.65,1.17
20050130:0030,159.67,,-3.21,1.38
20050130:0130,268.77,,-2.3,1.45
20050130:0230,470.04,,-1.4,1.24
20050130:0330,749.18,,-0.36,1.59
20050130:0430,806.97,,0.97,1.86
20050130:0530,769.11,,1.91,2.0
20050130:0630,652.01,,2.52,1.93
20050130:0730,477.35,,2.31,1.17
20050130:0830,246.77,,2.21,0.83
20050130:0930,2.46,,1.69,0.62
20050130:1030,0.0,,0.59,0.55
20050130:1130,0.0,,-0.29,0.76
20050130:1230,0.0,,-2.5,1.24
20050130:1330,0.0,,-3.71,1.45
20050130:1430,0.0,,-3.67,1.17
20050130:1530,0.0,,-3.69,1.03
20050130:1630,0.0,,-2.94,0.62
20050130:1730,0.0,,-3.67,0.9
20050130:1830,0.0,,-5.48,1.52
20050130:1930,0.0,,-5.88,1.79
20050130:2030,0.0,,-5.48,1.86
20050130:2130,0.0,,-4.47,1.93
20050130:2230,0.0,,-4.13,1.86
20050130:2330,24.7,,-4.44,1.72
20050131:0030,164.43,,-3.75,1.24
20050131:0130,344.56,,-0.5,1.72
20050131:0230,507.8,,1.66,2.62
20050131:0330,578.38,,3.17,3.45
20050131:0430,656.69,,4.27,3.86
20050131:0530,652.93,,4.81,4.07
20050131:0630,597.48,,5.25,4.34
20050131:0730,422.34,,5.47,4.34
20050131:0830,213.64,,5.02,4.34
20050131:0930,2.78,,3.92,3.38
20050131:1030,0.0,,1.58,2.9
20050131:1130,0.0,,-0.13,2.76
20050131:1230,0.0,,-1.41,2.62
20050131:1330,0.0,,-2.34,2.55
20050131:1430,0.0,,-3.0,2.48
20050131:1530,0.0,,-3.53,2.41
20050131:1630,0.0,,-3.96,2.34
20050131:1730,0.0,,-4.33,2.34
20050131:1830,0.0,,-4.75,2.28
20050131:1930,0.0,,-5.12,2.0
20050131:2030,0.0,,-5.81,1.86
20050131:2130,0.0,,-6.29,1.86
20050131:2230,0.0,,-6.22,1.79
20050131:2330,31.1,,-5.67,1.86
20050201:0030,165.28,,-4.58,1.79
20050201:0130,389.41,,-2.38,2.28
20050201:0230,582.0,,-0.81,3.24
20050201:0330,762.15,,0.24,3.66
20050201:0430,809.86,,1.26,4.0
20050201:0530,709.03,,1.97,4.21
20050201:0630,634.78,,2.07,4.14
20050201:0730,402.89,,2.05,3.72
20050201:0830,197.29,,1.66,3.52
20050201:0930,5.43,,0.86,2.62
20050201:1030,0.0,,-0.85,2.21
20050201:1130,0.0,,-1.95,2.07
20050201:1230,0.0,,-2.6,1.93
20050201:1330,0.0,,-3.06,1.86
20050201:1430,0.0,,-3.5,1.72
20050201:1530,0.0,,-3.9,1.66
20050201:1630,0.0,,-4.31,1.66
20050201:1730,0.0,,-4.41,1.59
20050201:1830,0.0,,-4.73,1.59
20050201:1930,0.0,,-5.03,1.31
20050201:2030,0.0,,-5.08,1.38
20050201:2130,0.0,,-5.19,1.45
20050201:2230,0.0,,-5.48,1.38
20050201:2330,45.46,,-5.85,1.24
20050202:0030,275.03,,-4.87,0.83
20050202:0130,525.56,,-1.8,0.76
20050202:0230,612.51,,0.27,1.24
20050202:0330,607.25,,1.55,1.03
20050202:0430,634.56,,2.35,0.83
20050202:0530,685.89,,2.88,0.48
20050202:0630,612.94,,3.48,0.14
20050202:0730,458.29,,3.61,0.83
20050202:0830,184.69,,3.42,1.03
20050202:0930,4.49,,2.68,1.38
20050202:1030,0.0,,1.02,2.21
20050202:1130,0.0,,-0.8,2.34
20050202:1230,0.0,,-1.97,2.34
20050202:1330,0.0,,-2.7,2.34
20050202:1430,0.0,,-3.18,2.34
20050202:1530,0.0,,-3.55,2.34
20050202:1630,0.0,,-3.81,2.28
20050202:1730,0.0,,-3.98,2.28
20050202:1830,0.0,,-4.08,2.28
20050202:1930,0.0,,-4.14,2.34
20050202:2030,0.0,,-4.08,2.41
20050202:2130,0.0,,-4.05,2.48
20050202:2230,0.0,,-3.99,2.62
20050202:2330,66.45,,-3.92,2.76
20050203:0030,306.15,,-3.05,2.69
20050203:0130,536.82,,-0.32,3.24
20050203:0230,698.72,,2.23,3.86
20050203:0330,789.68,,4.27,4.21
20050203:0430,812.7,,5.74,4.48
20050203:0530,770.44,,6.55,4.55
20050203:0630,660.7,,7.08,4.69
20050203:0730,483.59,,7.07,4.76
20050203:0830,246.85,,6.62,4.55
20050203:0930,3.55,,5.44,3.38
20050203:1030,0.0,,3.25,2.97
20050203:1130,0.0,,1.98,2.9
20050203:1230,0.0,,1.15,2.83
20050203:1330,0.0,,0.59,2.69
20050203:1430,0.0,,-0.01,2.76
20050203:1530,0.0,,-0.48,2.9
20050203:1630,0.0,,-0.83,2.9
20050203:1730,0.0,,-1.19,2.48
20050203:1830,0.0,,-1.65,2.41
20050203:1930,0.0,,-2.36,1.59
20050203:2030,0.0,,-3.11,1.93
20050203:2130,0.0,,-3.7,1.66
20050203:2230,0.0,,-4.06,1.79
20050203:2330,62.03,,-4.21,1.79
20050204:0030,291.97,,-3.32,1.38
20050204:0130,512.13,,0.52,1.59
20050204:0230,666.92,,3.34,2.0
20050204:0330,759.29,,5.49,2.69
20050204:0430,786.74,,7.11,3.24
20050204:0530,740.04,,8.07,2.83
20050204:0630,534.0,,8.63,2.83
20050204:0730,341.84,,8.71,2.55
20050204:0830,145.1,,8.43,2.9
20050204:0930,4.35,,7.66,2.62
20050204:1030,0.0,,5.8,2.55
20050204:1130,0.0,,4.68,2.62
20050204:1230,0.0,,4.45,3.1
20050204:1330,0.0,,4.17,3.45
20050204:1430,0.0,,3.73,3.38
20050204:1530,0.0,,3.05,3.31
20050204:1630,0.0,,2.43,3.31
20050204:1730,0.0,,1.93,3.52
20050204:1830,0.0,,1.36,3.93
20050204:1930,0.0,,0.59,3.66
20050204:2030,0.0,,0.25,3.79
20050204:2130,0.0,,-0.03,3.93
20050204:2230,0.0,,-0.21,4.14
20050204:2330,5.38,,-0.4,4.28
20050205:0030,50.49,,-0.48,4.69
20050205:0130,121.61,,-0.33,4.9
20050205:0230,106.85,,0.0,5.03
20050205:0330,67.26,,0.05,5.03
20050205:0430,80.1,,-0.12,4.9
20050205:0530,60.81,,0.0,4.9
20050205:0630,50.83,,0.09,4.76
20050205:0730,22.75,,0.31,4.62
20050205:0830,18.88,,0.16,4.48
20050205:0930,0.0,,0.1,4.41
20050205:1030,0.0,,-0.15,3.86
20050205:1130,0.0,,-0.4,3.72
20050205:1230,0.0,,-0.61,4.21
20050205:1330,0.0,,-0.81,4.07
20050205:1430,0.0,,-0.92,4.07
20050205:1530,0.0,,-0.98,3.86
20050205:1630,0.0,,-0.94,3.66
20050205:1730,0.0,,-0.96,3.45
20050205:1830,0.0,,-0.98,3.52
20050205:1930,0.0,,-1.58,3.38
20050205:2030,0.0,,-1.72,3.52
20050205:2130,0.0,,-1.85,3.72
20050205:2230,0.0,,-1.98,3.79
20050205:2330,2.33,,-2.15,3.79
20050206:0030,37.85,,-2.19,4.07
20050206:0130,76.0,,-1.85,4.28
20050206:0230,95.01,,-1.34,4.34
20050206:0330,129.28,,-0.98,4.48
20050206:0430,140.93,,-0.36,4.62
20050206:0530,91.81,,0.25,4.34
20050206:0630,34.41,,0.32,3.79
20050206:0730,22.36,,-0.36,3.93
20050206:0830,8.86,,-0.53,4.0
20050206:0930,0.0,,-0.86,3.31
20050206:1030,0.0,,-1.26,2.97
20050206:1130,0.0,,-1.49,3.1
20050206:1230,0.0,,-1.52,2.83
20050206:1330,0.0,,-1.54,2.83
20050206:1430,0.0,,-1.51,2.76
20050206:1530,0.0,,-1.52,3.03
20050206:1630,0.0,,-1.47,2.55
20050206:1730,0.0,,-1.4,2.9
20050206:1830,0.0,,-1.42,2.69
20050206:1930,0.0,,-1.86,2.41
20050206:2030,0.0,,-1.93,2.48
20050206:2130,0.0,,-2.09,2.28
20050206:2230,0.0,,-2.26,2.21
20050206:2330,27.21,,-2.51,2.0
20050207:0030,79.46,,-2.0,2.0
20050207:0130,220.35,,-1.28,2.34
20050207:0230,237.03,,-0.18,2.48
20050207:0330,431.84,,0.63,2.28
20050207:0430,392.87,,1.81,2.28
20050207:0530,348.88,,2.66,2.28
20050207:0630,233.37,,3.03,2.14
20050207:0730,55.85,,1.82,2.07
20050207:0830,37.06,,0.68,1.59
20050207:0930,16.3,,0.31,1.45
20050207:1030,0.0,,-0.47,1.38
20050207:1130,0.0,,-2.05,1.52
20050207:1230,0.0,,-4.09,1.66
20050207:1330,0.0,,-5.14,1.79
20050207:1430,0.0,,-5.23,1.72
20050207:1530,0.0,,-5.39,1.72
20050207:1630,0.0,,-5.21,1.66
20050207:1730,0.0,,-4.9,1.59
20050207:1830,0.0,,-5.16,1.59
20050207:1930,0.0,,-6.13,1.79
20050207:2030,0.0,,-7.92,2.14
20050207:2130,0.0,,-7.88,2.07
20050207:2230,0.0,,-7.08,1.86
20050207:2330,32.1,,-7.13,1.93
20050208:0030,168.31,,-5.63,2.48
20050208:0130,371.05,,-2.97,2.9
20050208:0230,495.04,,-0.09,3.03
20050208:0330,586.63,,1.59,3.1
20050208:0430,668.7,,2.6,2.76
20050208:0530,596.05,,3.46,2.28
20050208:0630,265.47,,3.99,1.93
20050208:0730,100.67,,2.97,2.28
20050208:0830,37.67,,2.61,2.55
20050208:0930,3.03,,2.18,2.14
20050208:1030,0.0,,1.46,2.07
20050208:1130,0.0,,1.07,2.28
20050208:1230,0.0,,0.79,2.48
20050208:1330,0.0,,0.42,2.34
20050208:1430,0.0,,0.08,2.14
20050208:1530,0.0,,-0.11,1.86
20050208:1630,0.0,,-0.39,1.31
20050208:1730,0.0,,-0.53,1.31
20050208:1830,0.0,,-0.74,1.52
20050208:1930,0.0,,-0.91,2.0
20050208:2030,0.0,,-1.08,1.79
20050208:2130,0.0,,-1.14,1.79
20050208:2230,0.0,,-1.2,2.07
20050208:2330,2.41,,-1.34,2.41
20050209:0030,57.63,,-1.22,2.76
20050209:0130,119.88,,-0.5,3.45
20050209:0230,197.48,,0.08,3.1
20050209:0330,259.11,,0.78,3.24
20050209:0430,227.4,,2.11,3.38
20050209:0530,205.62,,2.62,3.03
20050209:0630,130.54,,3.03,2.83
20050209:0730,79.09,,2.36,3.17
20050209:0830,54.07,,2.41,3.31
20050209:0930,11.35,,2.39,3.17
20050209:1030,0.0,,1.83,2.41
20050209:1130,0.0,,1.05,2.07
20050209:1230,0.0,,0.32,2.0
20050209:1330,0.0,,-0.28,2.14
20050209:1430,0.0,,-1.23,2.21
20050209:1530,0.0,,-2.05,2.21
20050209:1630,0.0,,-2.9,2.21
20050209:1730,0.0,,-3.48,2.34
20050209:1830,0.0,,-3.78,2.41
20050209:1930,0.0,,-3.91,1.86
20050209:2030,0.0,,-3.86,1.79
20050209:2130,0.0,,-4.09,1.72
20050209:2230,0.0,,-4.23,1.79
20050209:2330,52.86,,-5.07,2.0
20050210:0030,299.87,,-4.24,1.79
20050210:0130,513.39,,-2.54,2.97
20050210:0230,693.73,,-1.26,2.97
20050210:0330,805.03,,0.14,2.9
20050210:0430,821.57,,1.28,2.69
20050210:0530,747.91,,2.15,2.41
20050210:0630,592.49,,2.64,2.14
20050210:0730,420.19,,2.3,1.86
20050210:0830,242.3,,2.12,2.0
20050210:0930,50.8,,1.49,1.66
20050210:1030,0.0,,0.09,2.0
20050210:1130,0.0,,-1.53,2.14
20050210:1230,0.0,,-2.63,2.0
20050210:1330,0.0,,-3.47,2.0
20050210:1430,0.0,,-4.15,2.0
20050210:1530,0.0,,-4.67,1.93
20050210:1630,0.0,,-5.13,1.72
20050210:1730,0.0,,-5.43,1.72
20050210:1830,0.0,,-5.62,1.86
20050210:1930,0.0,,-5.85,1.66
20050210:2030,0.0,,-5.99,1.66
20050210:2130,0.0,,-6.09,1.59
20050210:2230,0.0,,-6.24,1.59
20050210:2330,72.89,,-6.24,1.52
20050211:0030,315.93,,-4.76,1.31
20050211:0130,540.74,,-1.56,1.66
20050211:0230,703.85,,0.62,2.34
20050211:0330,795.65,,1.98,2.34
20050211:0430,776.05,,3.03,2.14
20050211:0530,745.9,,3.8,1.86
20050211:0630,568.01,,4.17,1.79
20050211:0730,434.46,,4.02,2.48
20050211:0830,184.27,,3.8,2.76
20050211:0930,13.58,,3.07,2.14
20050211:1030,0.0,,1.71,2.0
20050211:1130,0.0,,0.62,2.14
20050211:1230,0.0,,0.29,1.93
20050211:1330,0.0,,-0.02,1.93
20050211:1430,0.0,,-0.23,2.07
20050211:1530,0.0,,-0.46,2.0
20050211:1630,0.0,,-0.75,1.86
20050211:1730,0.0,,-1.18,1.86
20050211:1830,0.0,,-1.6,2.07
20050211:1930,0.0,,-2.19,1.86
20050211:2030,0.0,,-2.34,1.79
20050211:2130,0.0,,-2.57,1.52
20050211:2230,0.0,,-3.07,1.59
20050211:2330,59.1,,-3.9,1.86
20050212:0030,297.41,,-3.0,1.66
20050212:0130,493.44,,-0.97,1.93
20050212:0230,579.62,,0.88,2.14
20050212:0330,746.75,,2.23,1.86
20050212:0430,509.46,,3.53,1.24
20050212:0530,345.39,,4.12,1.03
20050212:0630,272.06,,4.36,1.1
20050212:0730,194.47,,4.57,1.17
20050212:0830,76.82,,4.64,1.03
20050212:0930,9.04,,4.38,1.24
20050212:1030,0.0,,3.88,0.97
20050212:1130,0.0,,2.91,0.9
20050212:1230,0.0,,2.16,1.03
20050212:1330,0.0,,1.78,1.03
20050212:1430,0.0,,1.59,0.83
20050212:1530,0.0,,0.68,1.24
20050212:1630,0.0,,-0.21,1.86
20050212:1730,0.0,,-0.6,1.86
20050212:1830,0.0,,-0.68,1.52
20050212:1930,0.0,,-2.5,1.38
20050212:2030,0.0,,-3.15,1.52
20050212:2130,0.0,,-3.49,1.66
20050212:2230,0.0,,-3.74,1.66
20050212:2330,70.85,,-4.03,1.59
20050213:0030,299.65,,-2.48,1.1
20050213:0130,517.38,,1.61,1.59
20050213:0230,695.14,,3.69,2.9
20050213:0330,773.33,,5.23,3.17
20050213:0430,806.99,,6.38,3.24
20050213:0530,781.2,,7.53,3.59
20050213:0630,316.49,,8.28,3.79
20050213:0730,187.64,,7.07,3.86
20050213:0830,91.01,,6.77,4.14
20050213:0930,13.94,,6.28,3.79
20050213:1030,0.0,,5.27,3.17
20050213:1130,0.0,,4.43,2.97
20050213:1230,0.0,,4.07,3.38
20050213:1330,0.0,,4.03,3.79
20050213:1430,0.0,,3.91,3.93
20050213:1530,0.0,,3.65,3.93
20050213:1630,0.0,,3.11,4.21
20050213:1730,0.0,,2.68,4.21
20050213:1830,0.0,,2.45,3.86
20050213:1930,0.0,,2.13,2.97
20050213:2030,0.0,,2.12,2.76
20050213:2130,0.0,,2.12,2.55
20050213:2230,0.0,,2.17,2.48
20050213:2330,1.66,,2.21,2.34
20050214:0030,16.94,,2.34,2.41
20050214:0130,50.01,,2.64,2.41
20050214:0230,67.73,,3.29,2.76
20050214:0330,58.5,,3.73,2.28
20050214:0430,40.04,,4.23,2.14
20050214:0530,73.15,,4.29,1.93
20050214:0630,53.21,,4.55,2.14
20050214:0730,36.64,,3.91,2.14
20050214:0830,13.18,,3.9,2.28
20050214:0930,0.74,,3.75,2.28
20050214:1030,0.0,,3.53,1.93
20050214:1130,0.0,,3.37,1.86
20050214:1230,0.0,,3.32,1.59
20050214:1330,0.0,,3.27,1.38
20050214:1430,0.0,,3.28,1.38
20050214:1530,0.0,,3.28,1.52
20050214:1630,0.0,,3.26,1.59
20050214:1730,0.0,,3.25,1.66
20050214:1830,0.0,,3.26,1.72
20050214:1930,0.0,,3.22,1.1
20050214:2030,0.0,,3.24,1.17
20050214:2130,0.0,,3.24,1.52
20050214:2230,0.0,,3.25,1.59
20050214:2330,0.0,,3.31,1.52
20050215:0030,6.21,,3.42,1.52
20050215:0130,13.33,,3.73,1.52
20050215:0230,31.16,,4.05,1.59
20050215:0330,34.98,,4.42,1.66
20050215:0430,50.65,,4.75,1.86
20050215:0530,44.48,,4.99,2.07
20050215:0630,9.67,,5.2,2.48
20050215:0730,15.68,,4.64,3.45
20050215:0830,9.3,,4.27,3.86
20050215:0930,1.0,,3.66,4.0
20050215:1030,0.0,,2.9,3.72
20050215:1130,0.0,,2.43,3.1
20050215:1230,0.0,,2.05,3.17
20050215:1330,0.0,,1.93,3.1
20050215:1430,0.0,,1.88,2.76
20050215:1530,0.0,,1.86,2.62
20050215:1630,0.0,,1.77,2.9
20050215:1730,0.0,,1.53,3.38
20050215:1830,0.0,,1.13,4.0
20050215:1930,0.0,,0.79,4.21
20050215:2030,0.0,,0.06,3.86
20050215:2130,0.0,,-0.48,3.24
20050215:2230,0.0,,-0.9,3.03
20050215:2330,35.39,,-1.29,2.69
20050216:0030,185.97,,-0.81,2.69
20050216:0130,236.94,,0.54,3.66
20050216:0230,323.0,,1.66,3.86
20050216:0330,345.75,,2.8,3.93
20050216:0430,336.41,,3.74,3.59
20050216:0530,193.52,,4.49,3.17
20050216:0630,145.25,,4.5,3.17
20050216:0730,104.6,,3.6,3.38
20050216:0830,38.11,,3.65,3.31
20050216:0930,4.82,,3.4,3.24
20050216:1030,0.0,,2.88,2.9
20050216:1130,0.0,,2.03,2.48
20050216:1230,0.0,,1.29,2.48
20050216:1330,0.0,,0.77,2.55
20050216:1430,0.0,,-0.15,2.55
20050216:1530,0.0,,-0.8,2.62
20050216:1630,0.0,,-1.67,2.48
20050216:1730,0.0,,-2.2,2.41
20050216:1830,0.0,,-2.44,2.48
20050216:1930,0.0,,-2.63,2.48
20050216:2030,0.0,,-2.76,2.55
20050216:2130,0.0,,-2.77,2.69
20050216:2230,0.0,,-2.47,2.76
20050216:2330,15.18,,-2.27,3.03
20050217:0030,90.53,,-1.86,3.52
20050217:0130,110.3,,-1.11,3.66
20050217:0230,82.67,,-0.5,3.59
20050217:0330,182.55,,-0.23,3.38
20050217:0430,291.48,,0.53,3.52
20050217:0530,250.73,,1.4,3.38
20050217:0630,94.92,,1.82,3.17
20050217:0730,77.53,,1.37,3.1
20050217:0830,33.95,,1.38,3.17
20050217:0930,2.29,,1.35,3.45
20050217:1030,0.0,,0.92,2.55
20050217:1130,0.0,,0.74,2.28
20050217:1230,0.0,,0.54,2.07
20050217:1330,0.0,,0.34,2.0
20050217:1430,0.0,,0.06,2.0
20050217:1530,0.0,,-0.23,2.14
20050217:1630,0.0,,-0.53,2.34
20050217:1730,0.0,,-0.94,2.34
20050217:1830,0.0,,-1.45,2.34
20050217:1930,0.0,,-2.7,2.62
20050217:2030,0.0,,-3.23,2.83
20050217:2130,0.0,,-3.5,2.97
20050217:2230,0.0,,-3.84,2.97
20050217:2330,88.09,,-4.19,2.69
20050218:0030,328.22,,-3.42,2.76
20050218:0130,559.84,,-1.76,3.24
20050218:0230,719.27,,-0.08,3.1
20050218:0330,811.63,,1.52,3.1
20050218:0430,845.61,,2.95,3.45
20050218:0530,738.53,,4.21,4.21
20050218:0630,498.49,,5.05,4.69
20050218:0730,316.18,,4.24,5.03
20050218:0830,103.16,,3.96,5.03
20050218:0930,18.23,,3.41,4.69
20050218:1030,0.0,,2.61,3.86
20050218:1130,0.0,,1.98,3.79
20050218:1230,0.0,,1.44,3.59
20050218:1330,0.0,,1.0,3.24
20050218:1430,0.0,,0.55,2.76
20050218:1530,0.0,,-0.02,2.48
20050218:1630,0.0,,-0.91,2.41
20050218:1730,0.0,,-1.67,2.41
20050218:1830,0.0,,-2.3,2.55
20050218:1930,0.0,,-3.51,3.38
20050218:2030,0.0,,-3.88,3.66
20050218:2130,0.0,,-4.46,3.59
20050218:2230,0.0,,-5.1,3.45
20050218:2330,104.35,,-5.71,3.17
20050219:0030,362.44,,-5.13,3.24
20050219:0130,598.41,,-3.84,4.28
20050219:0230,768.67,,-2.65,4.76
20050219:0330,846.43,,-1.67,5.03
20050219:0430,898.51,,-0.84,5.1
20050219:0530,853.63,,-0.15,5.17
20050219:0630,624.74,,0.21,5.1
20050219:0730,409.0,,-0.27,4.48
20050219:0830,201.14,,-0.57,4.21
20050219:0930,30.43,,-1.12,3.66
20050219:1030,0.0,,-2.08,2.48
20050219:1130,0.0,,-3.01,2.0
20050219:1230,0.0,,-3.75,1.93
20050219:1330,0.0,,-4.48,1.79
20050219:1430,0.0,,-5.36,1.66
20050219:1530,0.0,,-6.25,1.59
20050219:1630,0.0,,-6.6,1.38
20050219:1730,0.0,,-6.0,0.97
20050219:1830,0.0,,-5.47,0.62
20050219:1930,0.0,,-5.99,0.07
20050219:2030,0.0,,-6.11,0.07
20050219:2130,0.0,,-6.27,0.48
20050219:2230,0.0,,-7.13,0.9
20050219:2330,106.52,,-7.81,1.24
20050220:0030,359.55,,-5.54,0.97
20050220:0130,584.41,,-2.49,1.52
20050220:0230,741.22,,-0.82,1.72
20050220:0330,830.61,,0.54,1.93
20050220:0430,855.95,,1.68,2.21
20050220:0530,816.36,,2.55,2.41
20050220:0630,695.23,,3.07,2.76
20050220:0730,489.63,,3.47,2.83
20050220:0830,304.38,,3.5,2.83
20050220:0930,64.72,,2.9,2.07
20050220:1030,0.0,,0.98,2.48
20050220:1130,0.0,,-0.94,2.48
20050220:1230,0.0,,-1.97,2.41
20050220:1330,0.0,,-2.58,2.41
20050220:1430,0.0,,-2.94,2.55
20050220:1530,0.0,,-3.13,2.62
20050220:1630,0.0,,-3.25,2.69
20050220:1730,0.0,,-3.32,2.76
20050220:1830,0.0,,-3.41,2.76
20050220:1930,0.0,,-3.74,2.55
20050220:2030,0.0,,-3.82,2.69
20050220:2130,0.0,,-3.89,2.62
20050220:2230,0.0,,-3.97,2.69
20050220:2330,103.1,,-3.99,2.76
20050221:0030,352.18,,-2.49,2.69
20050221:0130,578.45,,0.34,3.52
20050221:0230,737.78,,2.94,4.0
20050221:0330,828.73,,4.97,4.34
20050221:0430,853.23,,6.25,4.55
20050221:0530,809.75,,7.28,4.55
20050221:0630,697.73,,8.04,4.48
20050221:0730,527.44,,8.32,4.76
20050221:0830,298.08,,8.28,4.55
20050221:0930,62.79,,7.55,3.59
20050221:1030,0.0,,5.45,3.31
20050221:1130,0.0,,3.76,3.45
20050221:1230,0.0,,2.92,3.66
20050221:1330,0.0,,2.36,3.72
20050221:1430,0.0,,1.92,3.79
20050221:1530,0.0,,1.55,3.86
20050221:1630,0.0,,1.2,4.0
20050221:1730,0.0,,0.94,4.21
20050221:1830,0.0,,0.72,4.14
20050221:1930,0.0,,0.76,4.34
20050221:2030,0.0,,0.76,4.41
20050221:2130,0.0,,0.78,4.48
20050221:2230,0.0,,0.78,4.48
20050221:2330,102.06,,0.8,4.55
20050222:0030,344.17,,2.03,4.76
20050222:0130,568.04,,4.34,4.76
20050222:0230,723.36,,6.81,4.97
20050222:0330,806.05,,9.11,4.62
20050222:0430,821.42,,11.04,4.0
20050222:0530,773.0,,12.45,3.24
20050222:0630,662.98,,13.31,2.55
20050222:0730,497.38,,13.38,1.52
20050222:0830,282.44,,13.33,0.9
20050222:0930,60.17,,12.84,0.9
20050222:1030,0.0,,11.03,2.28
20050222:1130,0.0,,8.0,2.69
20050222:1230,0.0,,6.3,2.69
20050222:1330,0.0,,5.24,2.69
20050222:1430,0.0,,4.46,2.69
20050222:1530,0.0,,3.79,2.62
20050222:1630,0.0,,3.14,2.55
20050222:1730,0.0,,2.58,2.55
20050222:1830,0.0,,2.19,2.55
20050222:1930,0.0,,1.46,2.69
20050222:2030,0.0,,1.09,3.17
20050222:2130,0.0,,0.81,3.59
20050222:2230,0.0,,0.56,4.0
20050222:2330,96.86,,0.35,4.0
20050223:0030,336.95,,1.38,3.72
20050223:0130,560.89,,3.52,4.9
20050223:0230,714.69,,5.8,5.24
20050223:0330,774.96,,7.97,5.1
20050223:0430,724.39,,9.77,4.83
20050223:0530,634.29,,10.98,4.62
20050223:0630,427.31,,11.74,4.55
20050223:0730,226.85,,11.02,4.83
20050223:0830,87.64,,10.39,4.76
20050223:0930,14.22,,9.18,4.9
20050223:1030,0.0,,6.85,5.66
20050223:1130,0.0,,4.73,5.66
20050223:1230,0.0,,3.57,4.62
20050223:1330,0.0,,3.06,3.86
20050223:1430,0.0,,2.83,3.45
20050223:1530,0.0,,2.71,4.0
20050223:1630,0.0,,2.52,3.72
20050223:1730,0.0,,2.2,3.59
20050223:1830,0.0,,2.1,3.17
20050223:1930,0.0,,2.1,2.34
20050223:2030,0.0,,2.07,2.55
20050223:2130,0.0,,2.06,2.48
20050223:2230,0.0,,1.98,1.93
20050223:2330,18.99,,1.94,1.79
20050224:0030,93.25,,2.43,1.93
20050224:0130,124.44,,3.75,2.41
20050224:0230,330.61,,4.36,1.86
20050224:0330,304.4,,5.75,1.66
20050224:0430,320.94,,6.67,1.52
20050224:0530,398.08,,7.38,1.38
20050224:0630,303.43,,8.45,1.31
20050224:0730,108.95,,8.0,1.52
20050224:0830,61.87,,7.86,1.86
20050224:0930,7.58,,7.48,2.14
20050224:1030,0.0,,6.71,2.0
20050224:1130,0.0,,6.09,2.21
20050224:1230,0.0,,5.7,2.28
20050224:1330,0.0,,5.38,2.34
20050224:1430,0.0,,5.03,2.28
20050224:1530,0.0,,4.79,2.28
20050224:1630,0.0,,4.44,2.28
20050224:1730,0.0,,4.08,2.34
20050224:1830,0.0,,3.79,2.62
20050224:1930,0.0,,2.81,3.17
20050224:2030,0.0,,2.26,3.38
20050224:2130,0.0,,1.65,3.52
20050224:2230,0.0,,1.04,3.52
20050224:2330,2.79,,0.6,3.45
20050225:0030,17.94,,0.28,3.79
20050225:0130,60.95,,0.07,4.0
20050225:0230,116.89,,0.28,4.21
20050225:0330,253.44,,0.85,4.07
20050225:0430,289.18,,1.92,3.86
20050225:0530,356.19,,2.72,3.45
20050225:0630,341.85,,3.53,2.97
20050225:0730,363.81,,4.06,2.41
20050225:0830,247.08,,4.42,2.07
20050225:0930,73.88,,4.24,1.79
20050225:1030,0.0,,3.13,1.72
20050225:1130,0.0,,1.59,1.93
20050225:1230,0.0,,0.08,1.59
20050225:1330,0.0,,-1.46,2.07
20050225:1430,0.0,,-2.19,2.21
20050225:1530,0.0,,-2.63,2.14
20050225:1630,0.0,,-2.67,2.28
20050225:1730,0.0,,-2.77,2.62
20050225:1830,0.0,,-3.05,2.76
20050225:1930,0.0,,-3.36,2.69
20050225:2030,0.0,,-3.76,2.62
20050225:2130,0.0,,-4.15,2.48
20050225:2230,0.0,,-4.61,2.21
20050225:2330,116.92,,-4.86,1.93
20050226:0030,379.07,,-3.48,1.79
20050226:0130,602.0,,-1.07,2.14
20050226:0230,759.1,,0.99,2.48
20050226:0330,843.16,,2.56,2.28
20050226:0430,861.3,,3.77,2.07
20050226:0530,818.76,,4.73,2.0
20050226:0630,710.66,,5.39,1.72
20050226:0730,547.6,,5.58,2.14
20050226:0830,319.93,,5.51,2.21
20050226:0930,79.57,,4.92,2.21
20050226:1030,0.0,,3.29,2.21
20050226:1130,0.0,,1.39,2.41
20050226:1230,0.0,,0.53,2.28
20050226:1330,0.0,,-0.08,2.07
20050226:1430,0.0,,-0.65,1.93
20050226:1530,0.0,,-0.9,1.66
