region_id,voltage_kv,station_id,transformer_count,capacity_year_end_mva,largest_transformer_mva,forward_peak_static_mw,reverse_peak_static_mw,forward_limit_mw,reverse_beta_split,reverse_beta_parallel,reverse_limit_split_mw,reverse_limit_parallel_mw,reverse_limit_lower_mw,reverse_limit_upper_mw,reverse_gap_split_static_mw,reverse_gap_parallel_static_mw,operation_mode_assessment,source_ref,source_version,transformation,scenario_id,quality_flag,source_sha256
QX-00003,35,BDZ-00305,2,45,25,27.59,10.8,42.75,0.8,0.4444444444,34.2,19,19,34.2,0,0,split_parallel_sensitivity_interval,transformer_master.csv+station_static_load.csv,电网建模数据_Agent整合版_V1.2,report split and parallel reverse-capacity scenarios; parallel beta includes N-1 ratio once,real_2025_baseline,static_station_bounds_operation_mode_sensitivity,6f5703efcd735cc3517531ecdd1cf4c5108a7181917c904d976287a9c7390249
QX-00003,35,BDZ-00311,2,40,20,22.52,0,38,0.8,0.5,30.4,19,19,30.4,0,0,split_parallel_sensitivity_interval,transformer_master.csv+station_static_load.csv,电网建模数据_Agent整合版_V1.2,report split and parallel reverse-capacity scenarios; parallel beta includes N-1 ratio once,real_2025_baseline,static_station_bounds_operation_mode_sensitivity,6f5703efcd735cc3517531ecdd1cf4c5108a7181917c904d976287a9c7390249
QX-00003,110,BDZ-00007,2,81.5,50,43.38,39.38,77.425,0.8,0.3865030675,61.94,29.925,29.925,61.94,0,9.455,split_parallel_sensitivity_interval,transformer_master.csv+station_static_load.csv,电网建模数据_Agent整合版_V1.2,report split and parallel reverse-capacity scenarios; parallel beta includes N-1 ratio once,real_2025_baseline,static_station_bounds_operation_mode_sensitivity,6f5703efcd735cc3517531ecdd1cf4c5108a7181917c904d976287a9c7390249
QX-00003,110,BDZ-00010,2,100,50,29.94,24.32,95,0.8,0.5,76,47.5,47.5,76,0,0,split_parallel_sensitivity_interval,transformer_master.csv+station_static_load.csv,电网建模数据_Agent整合版_V1.2,report split and parallel reverse-capacity scenarios; parallel beta includes N-1 ratio once,real_2025_baseline,static_station_bounds_operation_mode_sensitivity,6f5703efcd735cc3517531ecdd1cf4c5108a7181917c904d976287a9c7390249
QX-00003,110,BDZ-00017,2,100,50,35.82,4.24,95,0.8,0.5,76,47.5,47.5,76,0,0,split_parallel_sensitivity_interval,transformer_master.csv+station_static_load.csv,电网建模数据_Agent整合版_V1.2,report split and parallel reverse-capacity scenarios; parallel beta includes N-1 ratio once,real_2025_baseline,static_station_bounds_operation_mode_sensitivity,6f5703efcd735cc3517531ecdd1cf4c5108a7181917c904d976287a9c7390249
QX-00003,110,BDZ-00019,2,126,63,30.6,14.7,119.7,0.8,0.5,95.76,59.85,59.85,95.76,0,0,split_parallel_sensitivity_interval,transformer_master.csv+station_static_load.csv,电网建模数据_Agent整合版_V1.2,report split and parallel reverse-capacity scenarios; parallel beta includes N-1 ratio once,real_2025_baseline,static_station_bounds_operation_mode_sensitivity,6f5703efcd735cc3517531ecdd1cf4c5108a7181917c904d976287a9c7390249
QX-00003,110,BDZ-00025,2,126,63,96.51,20.8,119.7,0.8,0.5,95.76,59.85,59.85,95.76,0,0,split_parallel_sensitivity_interval,transformer_master.csv+station_static_load.csv,电网建模数据_Agent整合版_V1.2,report split and parallel reverse-capacity scenarios; parallel beta includes N-1 ratio once,real_2025_baseline,static_station_bounds_operation_mode_sensitivity,6f5703efcd735cc3517531ecdd1cf4c5108a7181917c904d976287a9c7390249
QX-00003,110,BDZ-00060,2,70,50,12.72,1.67,66.5,0.8,0.2857142857,53.2,19,19,53.2,0,0,split_parallel_sensitivity_interval,transformer_master.csv+station_static_load.csv,电网建模数据_Agent整合版_V1.2,report split and parallel reverse-capacity scenarios; parallel beta includes N-1 ratio once,real_2025_baseline,static_station_bounds_operation_mode_sensitivity,6f5703efcd735cc3517531ecdd1cf4c5108a7181917c904d976287a9c7390249
QX-00003,110,BDZ-00101,2,81.5,50,22.86,28.34,77.425,0.8,0.3865030675,61.94,29.925,29.925,61.94,0,0,split_parallel_sensitivity_interval,transformer_master.csv+station_static_load.csv,电网建模数据_Agent整合版_V1.2,report split and parallel reverse-capacity scenarios; parallel beta includes N-1 ratio once,real_2025_baseline,static_station_bounds_operation_mode_sensitivity,6f5703efcd735cc3517531ecdd1cf4c5108a7181917c904d976287a9c7390249
QX-00003,110,BDZ-00153,2,100,50,27.87,17.07,95,0.8,0.5,76,47.5,47.5,76,0,0,split_parallel_sensitivity_interval,transformer_master.csv+station_static_load.csv,电网建模数据_Agent整合版_V1.2,report split and parallel reverse-capacity scenarios; parallel beta includes N-1 ratio once,real_2025_baseline,static_station_bounds_operation_mode_sensitivity,6f5703efcd735cc3517531ecdd1cf4c5108a7181917c904d976287a9c7390249
QX-00003,110,BDZ-00158,2,100,50,40.64,0,95,0.8,0.5,76,47.5,47.5,76,0,0,split_parallel_sensitivity_interval,transformer_master.csv+station_static_load.csv,电网建模数据_Agent整合版_V1.2,report split and parallel reverse-capacity scenarios; parallel beta includes N-1 ratio once,real_2025_baseline,static_station_bounds_operation_mode_sensitivity,6f5703efcd735cc3517531ecdd1cf4c5108a7181917c904d976287a9c7390249
QX-00003,110,BDZ-00183,2,100,50,14.63,5.41,95,0.8,0.5,76,47.5,47.5,76,0,0,split_parallel_sensitivity_interval,transformer_master.csv+station_static_load.csv,电网建模数据_Agent整合版_V1.2,report split and parallel reverse-capacity scenarios; parallel beta includes N-1 ratio once,real_2025_baseline,static_station_bounds_operation_mode_sensitivity,6f5703efcd735cc3517531ecdd1cf4c5108a7181917c904d976287a9c7390249
QX-00004,35,BDZ-00250,2,40,20,25.36,0,38,0.8,0.5,30.4,19,19,30.4,0,0,split_parallel_sensitivity_interval,transformer_master.csv+station_static_load.csv,电网建模数据_Agent整合版_V1.2,report split and parallel reverse-capacity scenarios; parallel beta includes N-1 ratio once,real_2025_baseline,static_station_bounds_operation_mode_sensitivity,6f5703efcd735cc3517531ecdd1cf4c5108a7181917c904d976287a9c7390249
QX-00004,35,BDZ-00262,2,28,20,6.46,7.64,26.6,0.8,0.2857142857,21.28,7.6,7.6,21.28,0,0.04,split_parallel_sensitivity_interval,transformer_master.csv+station_static_load.csv,电网建模数据_Agent整合版_V1.2,report split and parallel reverse-capacity scenarios; parallel beta includes N-1 ratio once,real_2025_baseline,static_station_bounds_operation_mode_sensitivity,6f5703efcd735cc3517531ecdd1cf4c5108a7181917c904d976287a9c7390249
