region_id,voltage_kv,line_id,from_node,to_node,current_limit_a,active_power_limit_mw,source_max_loading_pct,estimated_peak_flow_mw,residual_parallel_corridor_mw,parallel_corridor_loading_pct_after_outage,endpoint_incident_loading_pct_after_outage,connectivity_cut_after_outage,pressure_status,method,scheme_propagation_status,source_ref,source_version,transformation,scenario_id,quality_flag,source_sha256
QX-00009,110,XL-00098,BDZ-00194,BDZ-00228,511,92.4906471,10.26,9.489540392,0,,29.1942602,True,critical_connectivity_cut,capacity_network_contingency_screen_no_impedance,not_propagated_without_approved_network_node_and_synchronous_flow_mapping,network_lines_110kv.csv+transformer_master.csv+real_plan_actions.csv+real_plan_dispatch_playback.csv.gz,电网建模数据_Agent整合版_V1.2,"internal current-capacity, topology-cut and transformer remaining-capacity contingency screen",real_2025_internal_capacity_network_screen,internal_topology_capacity_screen,78b6a476a4210567b65bb0c79647bfd8aee8d99aed60795a84c4cd864db56825
QX-00009,110,XL-00117,BDZ-00068,BDZ-00384,511,92.4906471,34.52,31.92777138,92.4906471,34.52,34.52,False,no_obvious_capacity_pressure,capacity_network_contingency_screen_no_impedance,not_propagated_without_approved_network_node_and_synchronous_flow_mapping,network_lines_110kv.csv+transformer_master.csv+real_plan_actions.csv+real_plan_dispatch_playback.csv.gz,电网建模数据_Agent整合版_V1.2,"internal current-capacity, topology-cut and transformer remaining-capacity contingency screen",real_2025_internal_capacity_network_screen,internal_topology_capacity_screen,78b6a476a4210567b65bb0c79647bfd8aee8d99aed60795a84c4cd864db56825
QX-00009,110,XL-00118,BDZ-00068,BDZ-00384,511,92.4906471,0,0,92.4906471,34.52,34.52,False,no_obvious_capacity_pressure,capacity_network_contingency_screen_no_impedance,not_propagated_without_approved_network_node_and_synchronous_flow_mapping,network_lines_110kv.csv+transformer_master.csv+real_plan_actions.csv+real_plan_dispatch_playback.csv.gz,电网建模数据_Agent整合版_V1.2,"internal current-capacity, topology-cut and transformer remaining-capacity contingency screen",real_2025_internal_capacity_network_screen,internal_topology_capacity_screen,78b6a476a4210567b65bb0c79647bfd8aee8d99aed60795a84c4cd864db56825
QX-00009,110,XL-00156,BDZ-00210,BDZ-00079,445,80.54469268,51.6,41.56106142,0,,49.64986425,False,no_obvious_capacity_pressure,capacity_network_contingency_screen_no_impedance,not_propagated_without_approved_network_node_and_synchronous_flow_mapping,network_lines_110kv.csv+transformer_master.csv+real_plan_actions.csv+real_plan_dispatch_playback.csv.gz,电网建模数据_Agent整合版_V1.2,"internal current-capacity, topology-cut and transformer remaining-capacity contingency screen",real_2025_internal_capacity_network_screen,internal_topology_capacity_screen,78b6a476a4210567b65bb0c79647bfd8aee8d99aed60795a84c4cd864db56825
QX-00009,110,XL-00163,BDZ-00210,BDZ-00020,445,80.54469268,28.38,22.85858378,0,,69.07379357,False,no_obvious_capacity_pressure,capacity_network_contingency_screen_no_impedance,not_propagated_without_approved_network_node_and_synchronous_flow_mapping,network_lines_110kv.csv+transformer_master.csv+real_plan_actions.csv+real_plan_dispatch_playback.csv.gz,电网建模数据_Agent整合版_V1.2,"internal current-capacity, topology-cut and transformer remaining-capacity contingency screen",real_2025_internal_capacity_network_screen,internal_topology_capacity_screen,78b6a476a4210567b65bb0c79647bfd8aee8d99aed60795a84c4cd864db56825
QX-00009,110,XL-00168,BDZ-00211,BDZ-00228,660,119.4595442,27.39,32.71996916,0,,29.08595719,True,critical_connectivity_cut,capacity_network_contingency_screen_no_impedance,not_propagated_without_approved_network_node_and_synchronous_flow_mapping,network_lines_110kv.csv+transformer_master.csv+real_plan_actions.csv+real_plan_dispatch_playback.csv.gz,电网建模数据_Agent整合版_V1.2,"internal current-capacity, topology-cut and transformer remaining-capacity contingency screen",real_2025_internal_capacity_network_screen,internal_topology_capacity_screen,78b6a476a4210567b65bb0c79647bfd8aee8d99aed60795a84c4cd864db56825
QX-00009,110,XL-00181,BDZ-00215,BDZ-00091,660,119.4595442,48.06,57.41225694,0,,65.61559846,False,no_obvious_capacity_pressure,capacity_network_contingency_screen_no_impedance,not_propagated_without_approved_network_node_and_synchronous_flow_mapping,network_lines_110kv.csv+transformer_master.csv+real_plan_actions.csv+real_plan_dispatch_playback.csv.gz,电网建模数据_Agent整合版_V1.2,"internal current-capacity, topology-cut and transformer remaining-capacity contingency screen",real_2025_internal_capacity_network_screen,internal_topology_capacity_screen,78b6a476a4210567b65bb0c79647bfd8aee8d99aed60795a84c4cd864db56825
QX-00009,110,XL-00185,BDZ-00215,BDZ-00150,660,119.4595442,23.74,28.35969579,0,,62.516139,False,no_obvious_capacity_pressure,capacity_network_contingency_screen_no_impedance,not_propagated_without_approved_network_node_and_synchronous_flow_mapping,network_lines_110kv.csv+transformer_master.csv+real_plan_actions.csv+real_plan_dispatch_playback.csv.gz,电网建模数据_Agent整合版_V1.2,"internal current-capacity, topology-cut and transformer remaining-capacity contingency screen",real_2025_internal_capacity_network_screen,internal_topology_capacity_screen,78b6a476a4210567b65bb0c79647bfd8aee8d99aed60795a84c4cd864db56825
QX-00009,110,XL-00198,BDZ-00218,BDZ-00040,511,92.4906471,42.63,39.42876286,0,,49.85332812,True,critical_connectivity_cut,capacity_network_contingency_screen_no_impedance,not_propagated_without_approved_network_node_and_synchronous_flow_mapping,network_lines_110kv.csv+transformer_master.csv+real_plan_actions.csv+real_plan_dispatch_playback.csv.gz,电网建模数据_Agent整合版_V1.2,"internal current-capacity, topology-cut and transformer remaining-capacity contingency screen",real_2025_internal_capacity_network_screen,internal_topology_capacity_screen,78b6a476a4210567b65bb0c79647bfd8aee8d99aed60795a84c4cd864db56825
QX-00009,110,XL-00200,BDZ-00218,BDZ-00057,376,68.05574033,75.89,51.64750134,0,,51.34448127,False,no_obvious_capacity_pressure,capacity_network_contingency_screen_no_impedance,not_propagated_without_approved_network_node_and_synchronous_flow_mapping,network_lines_110kv.csv+transformer_master.csv+real_plan_actions.csv+real_plan_dispatch_playback.csv.gz,电网建模数据_Agent整合版_V1.2,"internal current-capacity, topology-cut and transformer remaining-capacity contingency screen",real_2025_internal_capacity_network_screen,internal_topology_capacity_screen,78b6a476a4210567b65bb0c79647bfd8aee8d99aed60795a84c4cd864db56825
QX-00009,110,XL-00202,BDZ-00218,BDZ-00091,376,68.05574033,54.76,37.26732341,0,,47.872403,False,no_obvious_capacity_pressure,capacity_network_contingency_screen_no_impedance,not_propagated_without_approved_network_node_and_synchronous_flow_mapping,network_lines_110kv.csv+transformer_master.csv+real_plan_actions.csv+real_plan_dispatch_playback.csv.gz,电网建模数据_Agent整合版_V1.2,"internal current-capacity, topology-cut and transformer remaining-capacity contingency screen",real_2025_internal_capacity_network_screen,internal_topology_capacity_screen,78b6a476a4210567b65bb0c79647bfd8aee8d99aed60795a84c4cd864db56825
QX-00009,110,XL-00203,BDZ-00218,BDZ-00383,660,119.4595442,32.12,38.3704056,0,,52.28798755,True,critical_connectivity_cut,capacity_network_contingency_screen_no_impedance,not_propagated_without_approved_network_node_and_synchronous_flow_mapping,network_lines_110kv.csv+transformer_master.csv+real_plan_actions.csv+real_plan_dispatch_playback.csv.gz,电网建模数据_Agent整合版_V1.2,"internal current-capacity, topology-cut and transformer remaining-capacity contingency screen",real_2025_internal_capacity_network_screen,internal_topology_capacity_screen,78b6a476a4210567b65bb0c79647bfd8aee8d99aed60795a84c4cd864db56825
QX-00009,110,XL-00204,BDZ-00218,BDZ-00230,376,68.05574033,38.05,25.8952092,0,,45.11151841,True,critical_connectivity_cut,capacity_network_contingency_screen_no_impedance,not_propagated_without_approved_network_node_and_synchronous_flow_mapping,network_lines_110kv.csv+transformer_master.csv+real_plan_actions.csv+real_plan_dispatch_playback.csv.gz,电网建模数据_Agent整合版_V1.2,"internal current-capacity, topology-cut and transformer remaining-capacity contingency screen",real_2025_internal_capacity_network_screen,internal_topology_capacity_screen,78b6a476a4210567b65bb0c79647bfd8aee8d99aed60795a84c4cd864db56825
QX-00009,110,XL-00205,BDZ-00218,BDZ-00150,376,68.05574033,46.22,31.45536318,0,,43.85458073,False,no_obvious_capacity_pressure,capacity_network_contingency_screen_no_impedance,not_propagated_without_approved_network_node_and_synchronous_flow_mapping,network_lines_110kv.csv+transformer_master.csv+real_plan_actions.csv+real_plan_dispatch_playback.csv.gz,电网建模数据_Agent整合版_V1.2,"internal current-capacity, topology-cut and transformer remaining-capacity contingency screen",real_2025_internal_capacity_network_screen,internal_topology_capacity_screen,78b6a476a4210567b65bb0c79647bfd8aee8d99aed60795a84c4cd864db56825
QX-00009,110,XL-00206,BDZ-00218,BDZ-00237,376,68.05574033,63.1,42.94317215,0,,54.13570579,False,no_obvious_capacity_pressure,capacity_network_contingency_screen_no_impedance,not_propagated_without_approved_network_node_and_synchronous_flow_mapping,network_lines_110kv.csv+transformer_master.csv+real_plan_actions.csv+real_plan_dispatch_playback.csv.gz,电网建模数据_Agent整合版_V1.2,"internal current-capacity, topology-cut and transformer remaining-capacity contingency screen",real_2025_internal_capacity_network_screen,internal_topology_capacity_screen,78b6a476a4210567b65bb0c79647bfd8aee8d99aed60795a84c4cd864db56825
QX-00009,110,XL-00207,BDZ-00218,BDZ-00180,660,119.4595442,18.2,21.74163704,0,,52.28798755,True,critical_connectivity_cut,capacity_network_contingency_screen_no_impedance,not_propagated_without_approved_network_node_and_synchronous_flow_mapping,network_lines_110kv.csv+transformer_master.csv+real_plan_actions.csv+real_plan_dispatch_playback.csv.gz,电网建模数据_Agent整合版_V1.2,"internal current-capacity, topology-cut and transformer remaining-capacity contingency screen",real_2025_internal_capacity_network_screen,internal_topology_capacity_screen,78b6a476a4210567b65bb0c79647bfd8aee8d99aed60795a84c4cd864db56825
QX-00009,110,XL-00232,BDZ-00221,BDZ-00176,301,54.48079213,93.29,50.82513097,0,,128.9316438,True,critical_connectivity_cut,capacity_network_contingency_screen_no_impedance,not_propagated_without_approved_network_node_and_synchronous_flow_mapping,network_lines_110kv.csv+transformer_master.csv+real_plan_actions.csv+real_plan_dispatch_playback.csv.gz,电网建模数据_Agent整合版_V1.2,"internal current-capacity, topology-cut and transformer remaining-capacity contingency screen",real_2025_internal_capacity_network_screen,internal_topology_capacity_screen,78b6a476a4210567b65bb0c79647bfd8aee8d99aed60795a84c4cd864db56825
QX-00009,110,XL-00246,BDZ-00128,BDZ-00345,660,119.4595442,62.53,74.69805299,0,,132.36,True,critical_connectivity_cut,capacity_network_contingency_screen_no_impedance,not_propagated_without_approved_network_node_and_synchronous_flow_mapping,network_lines_110kv.csv+transformer_master.csv+real_plan_actions.csv+real_plan_dispatch_playback.csv.gz,电网建模数据_Agent整合版_V1.2,"internal current-capacity, topology-cut and transformer remaining-capacity contingency screen",real_2025_internal_capacity_network_screen,internal_topology_capacity_screen,78b6a476a4210567b65bb0c79647bfd8aee8d99aed60795a84c4cd864db56825
QX-00009,110,XL-00254,BDZ-00224,BDZ-00086,660,119.4595442,19.27,23.01985417,0,,33.23837264,False,no_obvious_capacity_pressure,capacity_network_contingency_screen_no_impedance,not_propagated_without_approved_network_node_and_synchronous_flow_mapping,network_lines_110kv.csv+transformer_master.csv+real_plan_actions.csv+real_plan_dispatch_playback.csv.gz,电网建模数据_Agent整合版_V1.2,"internal current-capacity, topology-cut and transformer remaining-capacity contingency screen",real_2025_internal_capacity_network_screen,internal_topology_capacity_screen,78b6a476a4210567b65bb0c79647bfd8aee8d99aed60795a84c4cd864db56825
QX-00009,110,XL-00256,BDZ-00224,BDZ-00127,660,119.4595442,24.97,29.82904819,0,,36.67990458,False,no_obvious_capacity_pressure,capacity_network_contingency_screen_no_impedance,not_propagated_without_approved_network_node_and_synchronous_flow_mapping,network_lines_110kv.csv+transformer_master.csv+real_plan_actions.csv+real_plan_dispatch_playback.csv.gz,电网建模数据_Agent整合版_V1.2,"internal current-capacity, topology-cut and transformer remaining-capacity contingency screen",real_2025_internal_capacity_network_screen,internal_topology_capacity_screen,78b6a476a4210567b65bb0c79647bfd8aee8d99aed60795a84c4cd864db56825
QX-00009,110,XL-00259,BDZ-00224,BDZ-00159,376,68.05574033,28.23,19.2121355,0,,30.16127273,True,critical_connectivity_cut,capacity_network_contingency_screen_no_impedance,not_propagated_without_approved_network_node_and_synchronous_flow_mapping,network_lines_110kv.csv+transformer_master.csv+real_plan_actions.csv+real_plan_dispatch_playback.csv.gz,电网建模数据_Agent整合版_V1.2,"internal current-capacity, topology-cut and transformer remaining-capacity contingency screen",real_2025_internal_capacity_network_screen,internal_topology_capacity_screen,78b6a476a4210567b65bb0c79647bfd8aee8d99aed60795a84c4cd864db56825
QX-00009,110,XL-00279,BDZ-00228,BDZ-00077,660,119.4595442,21.82,26.06607254,0,,29.08595719,True,critical_connectivity_cut,capacity_network_contingency_screen_no_impedance,not_propagated_without_approved_network_node_and_synchronous_flow_mapping,network_lines_110kv.csv+transformer_master.csv+real_plan_actions.csv+real_plan_dispatch_playback.csv.gz,电网建模数据_Agent整合版_V1.2,"internal current-capacity, topology-cut and transformer remaining-capacity contingency screen",real_2025_internal_capacity_network_screen,internal_topology_capacity_screen,78b6a476a4210567b65bb0c79647bfd8aee8d99aed60795a84c4cd864db56825
QX-00009,110,XL-00280,BDZ-00228,BDZ-00129,511,92.4906471,21.92,20.27394984,0,,26.29499773,True,critical_connectivity_cut,capacity_network_contingency_screen_no_impedance,not_propagated_without_approved_network_node_and_synchronous_flow_mapping,network_lines_110kv.csv+transformer_master.csv+real_plan_actions.csv+real_plan_dispatch_playback.csv.gz,电网建模数据_Agent整合版_V1.2,"internal current-capacity, topology-cut and transformer remaining-capacity contingency screen",real_2025_internal_capacity_network_screen,internal_topology_capacity_screen,78b6a476a4210567b65bb0c79647bfd8aee8d99aed60795a84c4cd864db56825
QX-00009,110,XL-00281,BDZ-00229,BDZ-00086,660,119.4595442,25.09,29.97239964,0,,34.33573295,False,no_obvious_capacity_pressure,capacity_network_contingency_screen_no_impedance,not_propagated_without_approved_network_node_and_synchronous_flow_mapping,network_lines_110kv.csv+transformer_master.csv+real_plan_actions.csv+real_plan_dispatch_playback.csv.gz,电网建模数据_Agent整合版_V1.2,"internal current-capacity, topology-cut and transformer remaining-capacity contingency screen",real_2025_internal_capacity_network_screen,internal_topology_capacity_screen,78b6a476a4210567b65bb0c79647bfd8aee8d99aed60795a84c4cd864db56825
QX-00009,110,XL-00282,BDZ-00229,BDZ-00127,1060,191.859268,34.97,67.093186,0,,41.7620034,False,no_obvious_capacity_pressure,capacity_network_contingency_screen_no_impedance,not_propagated_without_approved_network_node_and_synchronous_flow_mapping,network_lines_110kv.csv+transformer_master.csv+real_plan_actions.csv+real_plan_dispatch_playback.csv.gz,电网建模数据_Agent整合版_V1.2,"internal current-capacity, topology-cut and transformer remaining-capacity contingency screen",real_2025_internal_capacity_network_screen,internal_topology_capacity_screen,78b6a476a4210567b65bb0c79647bfd8aee8d99aed60795a84c4cd864db56825
QX-00009,110,XL-00283,BDZ-00229,BDZ-00129,376,68.05574033,24.23,16.48990588,0,,32.20760982,True,critical_connectivity_cut,capacity_network_contingency_screen_no_impedance,not_propagated_without_approved_network_node_and_synchronous_flow_mapping,network_lines_110kv.csv+transformer_master.csv+real_plan_actions.csv+real_plan_dispatch_playback.csv.gz,电网建模数据_Agent整合版_V1.2,"internal current-capacity, topology-cut and transformer remaining-capacity contingency screen",real_2025_internal_capacity_network_screen,internal_topology_capacity_screen,78b6a476a4210567b65bb0c79647bfd8aee8d99aed60795a84c4cd864db56825
QX-00009,110,XL-00286,BDZ-00229,BDZ-00178,660,119.4595442,29.05,34.70299759,0,,39.07971374,True,critical_connectivity_cut,capacity_network_contingency_screen_no_impedance,not_propagated_without_approved_network_node_and_synchronous_flow_mapping,network_lines_110kv.csv+transformer_master.csv+real_plan_actions.csv+real_plan_dispatch_playback.csv.gz,电网建模数据_Agent整合版_V1.2,"internal current-capacity, topology-cut and transformer remaining-capacity contingency screen",real_2025_internal_capacity_network_screen,internal_topology_capacity_screen,78b6a476a4210567b65bb0c79647bfd8aee8d99aed60795a84c4cd864db56825
QX-00009,110,XL-00287,BDZ-00192,BDZ-00230,660,119.4595442,33.62,40.16229876,0,,46.15839351,False,no_obvious_capacity_pressure,capacity_network_contingency_screen_no_impedance,not_propagated_without_approved_network_node_and_synchronous_flow_mapping,network_lines_110kv.csv+transformer_master.csv+real_plan_actions.csv+real_plan_dispatch_playback.csv.gz,电网建模数据_Agent整合版_V1.2,"internal current-capacity, topology-cut and transformer remaining-capacity contingency screen",real_2025_internal_capacity_network_screen,internal_topology_capacity_screen,78b6a476a4210567b65bb0c79647bfd8aee8d99aed60795a84c4cd864db56825
QX-00009,110,XL-00289,BDZ-00230,BDZ-00079,660,119.4595442,29.2,34.88218691,0,,53.4703316,False,no_obvious_capacity_pressure,capacity_network_contingency_screen_no_impedance,not_propagated_without_approved_network_node_and_synchronous_flow_mapping,network_lines_110kv.csv+transformer_master.csv+real_plan_actions.csv+real_plan_dispatch_playback.csv.gz,电网建模数据_Agent整合版_V1.2,"internal current-capacity, topology-cut and transformer remaining-capacity contingency screen",real_2025_internal_capacity_network_screen,internal_topology_capacity_screen,78b6a476a4210567b65bb0c79647bfd8aee8d99aed60795a84c4cd864db56825
QX-00009,110,XL-00291,BDZ-00230,BDZ-00084,511,92.4906471,33.86,31.31733311,0,,43.04647367,False,no_obvious_capacity_pressure,capacity_network_contingency_screen_no_impedance,not_propagated_without_approved_network_node_and_synchronous_flow_mapping,network_lines_110kv.csv+transformer_master.csv+real_plan_actions.csv+real_plan_dispatch_playback.csv.gz,电网建模数据_Agent整合版_V1.2,"internal current-capacity, topology-cut and transformer remaining-capacity contingency screen",real_2025_internal_capacity_network_screen,internal_topology_capacity_screen,78b6a476a4210567b65bb0c79647bfd8aee8d99aed60795a84c4cd864db56825
QX-00009,110,XL-00293,BDZ-00230,BDZ-00176,511,92.4906471,73.98,68.42458072,0,,55.40451754,True,critical_connectivity_cut,capacity_network_contingency_screen_no_impedance,not_propagated_without_approved_network_node_and_synchronous_flow_mapping,network_lines_110kv.csv+transformer_master.csv+real_plan_actions.csv+real_plan_dispatch_playback.csv.gz,电网建模数据_Agent整合版_V1.2,"internal current-capacity, topology-cut and transformer remaining-capacity contingency screen",real_2025_internal_capacity_network_screen,internal_topology_capacity_screen,78b6a476a4210567b65bb0c79647bfd8aee8d99aed60795a84c4cd864db56825
QX-00009,110,XL-00328,BDZ-00237,BDZ-00057,376,68.05574033,82.47,56.12556905,0,,91.61243626,False,no_obvious_capacity_pressure,capacity_network_contingency_screen_no_impedance,not_propagated_without_approved_network_node_and_synchronous_flow_mapping,network_lines_110kv.csv+transformer_master.csv+real_plan_actions.csv+real_plan_dispatch_playback.csv.gz,电网建模数据_Agent整合版_V1.2,"internal current-capacity, topology-cut and transformer remaining-capacity contingency screen",real_2025_internal_capacity_network_screen,internal_topology_capacity_screen,78b6a476a4210567b65bb0c79647bfd8aee8d99aed60795a84c4cd864db56825
QX-00009,110,XL-00329,BDZ-00237,BDZ-00128,660,119.4595442,69.83,83.41859971,0,,100.6316714,True,critical_connectivity_cut,capacity_network_contingency_screen_no_impedance,not_propagated_without_approved_network_node_and_synchronous_flow_mapping,network_lines_110kv.csv+transformer_master.csv+real_plan_actions.csv+real_plan_dispatch_playback.csv.gz,电网建模数据_Agent整合版_V1.2,"internal current-capacity, topology-cut and transformer remaining-capacity contingency screen",real_2025_internal_capacity_network_screen,internal_topology_capacity_screen,78b6a476a4210567b65bb0c79647bfd8aee8d99aed60795a84c4cd864db56825
QX-00009,110,XL-00340,BDZ-00239,BDZ-00069,511,92.4906471,38.08,35.22043842,0,,45.78,False,no_obvious_capacity_pressure,capacity_network_contingency_screen_no_impedance,not_propagated_without_approved_network_node_and_synchronous_flow_mapping,network_lines_110kv.csv+transformer_master.csv+real_plan_actions.csv+real_plan_dispatch_playback.csv.gz,电网建模数据_Agent整合版_V1.2,"internal current-capacity, topology-cut and transformer remaining-capacity contingency screen",real_2025_internal_capacity_network_screen,internal_topology_capacity_screen,78b6a476a4210567b65bb0c79647bfd8aee8d99aed60795a84c4cd864db56825
QX-00009,110,XL-00341,BDZ-00239,BDZ-00087,511,92.4906471,20.73,19.17331114,0,,40.41,False,no_obvious_capacity_pressure,capacity_network_contingency_screen_no_impedance,not_propagated_without_approved_network_node_and_synchronous_flow_mapping,network_lines_110kv.csv+transformer_master.csv+real_plan_actions.csv+real_plan_dispatch_playback.csv.gz,电网建模数据_Agent整合版_V1.2,"internal current-capacity, topology-cut and transformer remaining-capacity contingency screen",real_2025_internal_capacity_network_screen,internal_topology_capacity_screen,78b6a476a4210567b65bb0c79647bfd8aee8d99aed60795a84c4cd864db56825
QX-00009,110,XL-00350,BDZ-00242,BDZ-00055,301,54.48079213,50.65,27.59452121,0,,64.43367761,True,critical_connectivity_cut,capacity_network_contingency_screen_no_impedance,not_propagated_without_approved_network_node_and_synchronous_flow_mapping,network_lines_110kv.csv+transformer_master.csv+real_plan_actions.csv+real_plan_dispatch_playback.csv.gz,电网建模数据_Agent整合版_V1.2,"internal current-capacity, topology-cut and transformer remaining-capacity contingency screen",real_2025_internal_capacity_network_screen,internal_topology_capacity_screen,78b6a476a4210567b65bb0c79647bfd8aee8d99aed60795a84c4cd864db56825
QX-00009,110,XL-00353,BDZ-00242,BDZ-00136,376,68.05574033,100.39,68.32115772,0,,176.0541196,True,critical_connectivity_cut,capacity_network_contingency_screen_no_impedance,not_propagated_without_approved_network_node_and_synchronous_flow_mapping,network_lines_110kv.csv+transformer_master.csv+real_plan_actions.csv+real_plan_dispatch_playback.csv.gz,电网建模数据_Agent整合版_V1.2,"internal current-capacity, topology-cut and transformer remaining-capacity contingency screen",real_2025_internal_capacity_network_screen,internal_topology_capacity_screen,78b6a476a4210567b65bb0c79647bfd8aee8d99aed60795a84c4cd864db56825
QX-00010,110,XL-00095,BDZ-00199,BDZ-00044,660,119.4595442,20.46,24.44142274,0,,108.8358317,True,critical_connectivity_cut,capacity_network_contingency_screen_no_impedance,not_propagated_without_approved_network_node_and_synchronous_flow_mapping,network_lines_110kv.csv+transformer_master.csv+real_plan_actions.csv+real_plan_dispatch_playback.csv.gz,电网建模数据_Agent整合版_V1.2,"internal current-capacity, topology-cut and transformer remaining-capacity contingency screen",real_2025_internal_capacity_network_screen,internal_topology_capacity_screen,78b6a476a4210567b65bb0c79647bfd8aee8d99aed60795a84c4cd864db56825
QX-00010,110,XL-00096,BDZ-00234,BDZ-00200,511,92.4906471,33.47,30.95661958,0,,44.95322092,False,no_obvious_capacity_pressure,capacity_network_contingency_screen_no_impedance,not_propagated_without_approved_network_node_and_synchronous_flow_mapping,network_lines_110kv.csv+transformer_master.csv+real_plan_actions.csv+real_plan_dispatch_playback.csv.gz,电网建模数据_Agent整合版_V1.2,"internal current-capacity, topology-cut and transformer remaining-capacity contingency screen",real_2025_internal_capacity_network_screen,internal_topology_capacity_screen,78b6a476a4210567b65bb0c79647bfd8aee8d99aed60795a84c4cd864db56825
QX-00010,110,XL-00097,BDZ-00234,BDZ-00185,1060,191.859268,18.93,36.31895942,0,,40.31462148,False,no_obvious_capacity_pressure,capacity_network_contingency_screen_no_impedance,not_propagated_without_approved_network_node_and_synchronous_flow_mapping,network_lines_110kv.csv+transformer_master.csv+real_plan_actions.csv+real_plan_dispatch_playback.csv.gz,电网建模数据_Agent整合版_V1.2,"internal current-capacity, topology-cut and transformer remaining-capacity contingency screen",real_2025_internal_capacity_network_screen,internal_topology_capacity_screen,78b6a476a4210567b65bb0c79647bfd8aee8d99aed60795a84c4cd864db56825
QX-00010,110,XL-00102,BDZ-00200,BDZ-00340,660,119.4595442,73.78,88.13725171,0,,62.48419854,True,critical_connectivity_cut,capacity_network_contingency_screen_no_impedance,not_propagated_without_approved_network_node_and_synchronous_flow_mapping,network_lines_110kv.csv+transformer_master.csv+real_plan_actions.csv+real_plan_dispatch_playback.csv.gz,电网建模数据_Agent整合版_V1.2,"internal current-capacity, topology-cut and transformer remaining-capacity contingency screen",real_2025_internal_capacity_network_screen,internal_topology_capacity_screen,78b6a476a4210567b65bb0c79647bfd8aee8d99aed60795a84c4cd864db56825
QX-00010,110,XL-00103,BDZ-00200,BDZ-00049,511,92.4906471,73.57,68.04536907,0,,54.71698845,False,no_obvious_capacity_pressure,capacity_network_contingency_screen_no_impedance,not_propagated_without_approved_network_node_and_synchronous_flow_mapping,network_lines_110kv.csv+transformer_master.csv+real_plan_actions.csv+real_plan_dispatch_playback.csv.gz,电网建模数据_Agent整合版_V1.2,"internal current-capacity, topology-cut and transformer remaining-capacity contingency screen",real_2025_internal_capacity_network_screen,internal_topology_capacity_screen,78b6a476a4210567b65bb0c79647bfd8aee8d99aed60795a84c4cd864db56825
QX-00010,110,XL-00107,BDZ-00200,BDZ-00120,376,68.05574033,67.47,45.917208,0,,48.64680487,False,no_obvious_capacity_pressure,capacity_network_contingency_screen_no_impedance,not_propagated_without_approved_network_node_and_synchronous_flow_mapping,network_lines_110kv.csv+transformer_master.csv+real_plan_actions.csv+real_plan_dispatch_playback.csv.gz,电网建模数据_Agent整合版_V1.2,"internal current-capacity, topology-cut and transformer remaining-capacity contingency screen",real_2025_internal_capacity_network_screen,internal_topology_capacity_screen,78b6a476a4210567b65bb0c79647bfd8aee8d99aed60795a84c4cd864db56825
QX-00010,110,XL-00108,BDZ-00200,BDZ-00122,1060,191.859268,23.42,44.93344055,0,,69.01988014,False,no_obvious_capacity_pressure,capacity_network_contingency_screen_no_impedance,not_propagated_without_approved_network_node_and_synchronous_flow_mapping,network_lines_110kv.csv+transformer_master.csv+real_plan_actions.csv+real_plan_dispatch_playback.csv.gz,电网建模数据_Agent整合版_V1.2,"internal current-capacity, topology-cut and transformer remaining-capacity contingency screen",real_2025_internal_capacity_network_screen,internal_topology_capacity_screen,78b6a476a4210567b65bb0c79647bfd8aee8d99aed60795a84c4cd864db56825
QX-00010,110,XL-00119,BDZ-00205,BDZ-00054,660,119.4595442,32.99,39.40970363,0,,24.95593023,True,critical_connectivity_cut,capacity_network_contingency_screen_no_impedance,not_propagated_without_approved_network_node_and_synchronous_flow_mapping,network_lines_110kv.csv+transformer_master.csv+real_plan_actions.csv+real_plan_dispatch_playback.csv.gz,电网建模数据_Agent整合版_V1.2,"internal current-capacity, topology-cut and transformer remaining-capacity contingency screen",real_2025_internal_capacity_network_screen,internal_topology_capacity_screen,78b6a476a4210567b65bb0c79647bfd8aee8d99aed60795a84c4cd864db56825
QX-00010,110,XL-00120,BDZ-00205,BDZ-00089,1060,191.859268,14.23,27.30157383,0,,23.75878229,False,no_obvious_capacity_pressure,capacity_network_contingency_screen_no_impedance,not_propagated_without_approved_network_node_and_synchronous_flow_mapping,network_lines_110kv.csv+transformer_master.csv+real_plan_actions.csv+real_plan_dispatch_playback.csv.gz,电网建模数据_Agent整合版_V1.2,"internal current-capacity, topology-cut and transformer remaining-capacity contingency screen",real_2025_internal_capacity_network_screen,internal_topology_capacity_screen,78b6a476a4210567b65bb0c79647bfd8aee8d99aed60795a84c4cd864db56825
QX-00010,110,XL-00121,BDZ-00205,BDZ-00097,660,119.4595442,23.56,28.14466861,0,,24.95593023,True,critical_connectivity_cut,capacity_network_contingency_screen_no_impedance,not_propagated_without_approved_network_node_and_synchronous_flow_mapping,network_lines_110kv.csv+transformer_master.csv+real_plan_actions.csv+real_plan_dispatch_playback.csv.gz,电网建模数据_Agent整合版_V1.2,"internal current-capacity, topology-cut and transformer remaining-capacity contingency screen",real_2025_internal_capacity_network_screen,internal_topology_capacity_screen,78b6a476a4210567b65bb0c79647bfd8aee8d99aed60795a84c4cd864db56825
