year,source_sheet,series_column_1_based,source_header_station_id,transformer_uid,station_id,unit_id,voltage_kv,candidate_approval_status,confidence,source_ref,source_version,transformation,scenario_id,quality_flag,source_sha256
2022,Sheet1,22,BDZ-00325,QX-00005|35|BDZ-00325|#2,BDZ-00325,#2,35,approved,medium,SRC07:Sheet1+candidate_map,电网建模数据_Agent整合版_V1.2,review cross-year source header and stable candidate target without silent header overwrite,real_2021_2025,project_owner_approved_context_only,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911
2022,Sheet1,23,BDZ-00141,QX-00005|110|BDZ-00141|#2,BDZ-00141,#2,110,approved,high,SRC07:Sheet1+candidate_map,电网建模数据_Agent整合版_V1.2,review cross-year source header and stable candidate target without silent header overwrite,real_2021_2025,project_owner_approved_2025_operating_110kv,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911
2022,Sheet1,24,BDZ-00255,QX-00005|35|BDZ-00255|#1,BDZ-00255,#1,35,approved,medium,SRC07:Sheet1+candidate_map,电网建模数据_Agent整合版_V1.2,review cross-year source header and stable candidate target without silent header overwrite,real_2021_2025,project_owner_approved_context_only,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911
2022,Sheet1,25,BDZ-00005,QX-00005|110|BDZ-00005|#1,BDZ-00005,#1,110,approved,medium,SRC07:Sheet1+candidate_map,电网建模数据_Agent整合版_V1.2,review cross-year source header and stable candidate target without silent header overwrite,real_2021_2025,project_owner_approved_2025_operating_110kv,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911
2022,Sheet1,26,BDZ-00005,QX-00005|110|BDZ-00005|#2,BDZ-00005,#2,110,approved,high,SRC07:Sheet1+candidate_map,电网建模数据_Agent整合版_V1.2,review cross-year source header and stable candidate target without silent header overwrite,real_2021_2025,project_owner_approved_2025_operating_110kv,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911
2022,Sheet1,27,BDZ-00005,QX-00005|35|BDZ-00247|#3,BDZ-00247,#3,35,approved,low,SRC07:Sheet1+candidate_map,电网建模数据_Agent整合版_V1.2,review cross-year source header and stable candidate target without silent header overwrite,real_2021_2025,project_owner_approved_context_only,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911
2022,Sheet1,28,BDZ-00005,QX-00005|35|BDZ-00247|#4,BDZ-00247,#4,35,approved,low,SRC07:Sheet1+candidate_map,电网建模数据_Agent整合版_V1.2,review cross-year source header and stable candidate target without silent header overwrite,real_2021_2025,project_owner_approved_context_only,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911
2022,Sheet1,29,BDZ-00172,QX-00005|110|BDZ-00172|#1,BDZ-00172,#1,110,approved,high,SRC07:Sheet1+candidate_map,电网建模数据_Agent整合版_V1.2,review cross-year source header and stable candidate target without silent header overwrite,real_2021_2025,project_owner_approved_2025_operating_110kv,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911
2022,Sheet1,30,BDZ-00172,QX-00005|110|BDZ-00172|#2,BDZ-00172,#2,110,approved,high,SRC07:Sheet1+candidate_map,电网建模数据_Agent整合版_V1.2,review cross-year source header and stable candidate target without silent header overwrite,real_2021_2025,project_owner_approved_2025_operating_110kv,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911
2022,Sheet1,31,BDZ-00021,QX-00005|110|BDZ-00021|#1,BDZ-00021,#1,110,approved,low,SRC07:Sheet1+candidate_map,电网建模数据_Agent整合版_V1.2,review cross-year source header and stable candidate target without silent header overwrite,real_2021_2025,project_owner_approved_2025_operating_110kv,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911
2022,Sheet1,32,BDZ-00021,QX-00005|110|BDZ-00021|#3,BDZ-00021,#3,110,approved,medium,SRC07:Sheet1+candidate_map,电网建模数据_Agent整合版_V1.2,review cross-year source header and stable candidate target without silent header overwrite,real_2021_2025,project_owner_approved_2025_operating_110kv,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911
2022,Sheet1,33,BDZ-00280,QX-00005|35|BDZ-00280|#2,BDZ-00280,#2,35,approved,medium,SRC07:Sheet1+candidate_map,电网建模数据_Agent整合版_V1.2,review cross-year source header and stable candidate target without silent header overwrite,real_2021_2025,project_owner_approved_context_only,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911
