transformer_uid,region_id,voltage_kv,station_id,unit_id,capacity_mva,annual_max_net_load_mw,annual_max_timestamp,annual_min_net_load_mw,annual_min_timestamp,net_load_interpretation,asset_scope_id,source_row,source_ref,source_version,transformation,scenario_id,quality_flag,source_sha256
QX-00001|35|BDZ-00249|#1,QX-00001,35,BDZ-00249,#1,20,13.11,2025-01-28 21:50:00,-19.24,2025-03-21 12:10:00,net_load_no_pv_resubtraction,operating_2025,413,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00001|35|BDZ-00249|#2,QX-00001,35,BDZ-00249,#2,20,16.98,2025-01-28 21:40:00,-17.43,2025-04-12 12:20:00,net_load_no_pv_resubtraction,operating_2025,414,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00001|35|BDZ-00252|#1,QX-00001,35,BDZ-00252,#1,20,11.27,2025-11-25 17:40:00,-4.6,2025-05-10 11:05:00,net_load_no_pv_resubtraction,operating_2025,426,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00001|35|BDZ-00252|#2,QX-00001,35,BDZ-00252,#2,20,14.46,2025-07-05 21:25:00,-4.44,2025-05-03 13:10:00,net_load_no_pv_resubtraction,operating_2025,425,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00001|35|BDZ-00261|#1,QX-00001,35,BDZ-00261,#1,8,2.18,2025-12-22 21:15:00,0,2025-12-29 23:55:00,net_load_no_pv_resubtraction,operating_2025,416,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00001|35|BDZ-00261|#2,QX-00001,35,BDZ-00261,#2,12.5,11.4,2025-01-28 21:10:00,-9.47,2025-05-03 12:50:00,net_load_no_pv_resubtraction,operating_2025,415,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00001|35|BDZ-00275|#1,QX-00001,35,BDZ-00275,#1,20,12.34,2025-07-05 21:35:00,-3.33,2025-04-02 13:35:00,net_load_no_pv_resubtraction,operating_2025,424,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00001|35|BDZ-00275|#2,QX-00001,35,BDZ-00275,#2,20,11.19,2025-06-14 13:05:00,-7.21,2025-06-26 11:20:00,net_load_no_pv_resubtraction,operating_2025,423,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00001|35|BDZ-00279|#1,QX-00001,35,BDZ-00279,#1,10,7.18,2025-01-28 21:50:00,-7.64,2025-05-16 12:35:00,net_load_no_pv_resubtraction,operating_2025,412,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00001|35|BDZ-00279|#2,QX-00001,35,BDZ-00279,#2,20,4.69,2025-12-27 17:40:00,-7.32,2025-05-16 12:10:00,net_load_no_pv_resubtraction,operating_2025,411,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00001|35|BDZ-00298|#1,QX-00001,35,BDZ-00298,#1,20,13.75,2025-05-30 19:15:00,-12.07,2025-05-24 12:20:00,net_load_no_pv_resubtraction,operating_2025,420,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00001|35|BDZ-00298|#2,QX-00001,35,BDZ-00298,#2,10,8.51,2025-12-11 17:35:00,-9.71,2025-09-21 11:45:00,net_load_no_pv_resubtraction,operating_2025,419,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00001|35|BDZ-00299|#1,QX-00001,35,BDZ-00299,#1,16,14.5,2025-03-12 07:40:00,-2.25,2025-05-17 11:45:00,net_load_no_pv_resubtraction,operating_2025,417,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00001|35|BDZ-00299|#2,QX-00001,35,BDZ-00299,#2,20,15.42,2025-03-04 09:05:00,-7.74,2025-05-01 11:35:00,net_load_no_pv_resubtraction,operating_2025,418,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00001|35|BDZ-00321|#1,QX-00001,35,BDZ-00321,#1,20,13.66,2025-12-23 11:20:00,-1.88,2025-09-24 13:10:00,net_load_no_pv_resubtraction,operating_2025,422,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00001|35|BDZ-00321|#2,QX-00001,35,BDZ-00321,#2,20,11.31,2025-08-20 19:15:00,-3.06,2025-05-03 12:05:00,net_load_no_pv_resubtraction,operating_2025,421,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00001|110|BDZ-00015|#1,QX-00001,110,BDZ-00015,#1,50,8.51,2025-07-16 21:16:00,-2.68,2025-09-21 10:35:00,net_load_no_pv_resubtraction,operating_2025,106,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00001|110|BDZ-00015|#2,QX-00001,110,BDZ-00015,#2,50,13.33,2025-08-21 20:27:00,-3.44,2025-04-18 12:02:00,net_load_no_pv_resubtraction,operating_2025,105,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00001|110|BDZ-00033|#1,QX-00001,110,BDZ-00033,#1,40,28.01,2025-07-21 18:34:00,0,2025-07-05 07:23:00,net_load_no_pv_resubtraction,operating_2025,97,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00001|110|BDZ-00033|#2,QX-00001,110,BDZ-00033,#2,50,45.22,2025-07-21 09:59:00,-19.58,2025-05-03 12:24:00,net_load_no_pv_resubtraction,operating_2025,98,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00001|110|BDZ-00034|#1,QX-00001,110,BDZ-00034,#1,50,22.63,2025-08-06 09:40:00,-20.43,2025-05-01 11:50:00,net_load_no_pv_resubtraction,operating_2025,102,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00001|110|BDZ-00034|#2,QX-00001,110,BDZ-00034,#2,50,25.85,2025-09-16 14:51:00,-15.28,2025-09-21 11:39:00,net_load_no_pv_resubtraction,operating_2025,101,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00001|110|BDZ-00046|#1,QX-00001,110,BDZ-00046,#1,80,58.44,2025-07-24 12:30:00,0,2025-06-22 19:20:00,net_load_no_pv_resubtraction,operating_2025,119,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00001|110|BDZ-00046|#2,QX-00001,110,BDZ-00046,#2,50,40.65,2025-07-24 12:50:00,3.07,2025-04-15 04:25:00,net_load_no_pv_resubtraction,operating_2025,120,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00001|110|BDZ-00058|#1,QX-00001,110,BDZ-00058,#1,50,20.24,2025-01-28 21:13:00,-13.48,2025-03-18 12:00:00,net_load_no_pv_resubtraction,operating_2025,122,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00001|110|BDZ-00058|#2,QX-00001,110,BDZ-00058,#2,20,19.3,2025-01-28 21:08:00,-18.12,2025-03-18 12:22:00,net_load_no_pv_resubtraction,operating_2025,121,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00001|110|BDZ-00072|#1,QX-00001,110,BDZ-00072,#1,40,35.55,2025-01-28 21:30:00,-5,2025-09-25 13:05:00,net_load_no_pv_resubtraction,operating_2025,115,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00001|110|BDZ-00072|#2,QX-00001,110,BDZ-00072,#2,31.5,13.5,2025-07-06 21:20:00,-3.05,2025-05-12 13:15:00,net_load_no_pv_resubtraction,operating_2025,116,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00001|110|BDZ-00105|#1,QX-00001,110,BDZ-00105,#1,31.5,39.57,2025-11-07 09:45:00,-13.74,2025-05-03 12:20:00,net_load_no_pv_resubtraction,operating_2025,118,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00001|110|BDZ-00105|#3,QX-00001,110,BDZ-00105,#3,80,46.74,2025-11-20 14:55:00,-39.57,2025-11-20 12:05:00,net_load_no_pv_resubtraction,operating_2025,117,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00001|110|BDZ-00116|#1,QX-00001,110,BDZ-00116,#1,50,17.55,2025-02-20 09:20:00,-30.81,2025-08-01 12:10:00,net_load_no_pv_resubtraction,operating_2025,103,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00001|110|BDZ-00116|#2,QX-00001,110,BDZ-00116,#2,50,17.82,2025-12-10 16:40:00,-19.89,2025-08-01 12:45:00,net_load_no_pv_resubtraction,operating_2025,104,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00001|110|BDZ-00117|#1,QX-00001,110,BDZ-00117,#1,31.5,11.5,2025-01-28 21:15:00,-12.5,2025-05-30 09:20:00,net_load_no_pv_resubtraction,operating_2025,126,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00001|110|BDZ-00117|#2,QX-00001,110,BDZ-00117,#2,31.5,13.5,2025-01-28 21:55:00,-14.5,2025-11-10 11:45:00,net_load_no_pv_resubtraction,operating_2025,125,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00001|110|BDZ-00123|#1,QX-00001,110,BDZ-00123,#1,63,29.81,2025-01-10 21:25:00,-21.66,2025-06-28 13:35:00,net_load_no_pv_resubtraction,operating_2025,123,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00001|110|BDZ-00123|#2,QX-00001,110,BDZ-00123,#2,50,16.41,2025-07-06 23:55:00,-3.74,2025-08-31 11:50:00,net_load_no_pv_resubtraction,operating_2025,124,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00001|110|BDZ-00126|#1,QX-00001,110,BDZ-00126,#1,63,53.85,2025-01-28 21:55:00,-40.09,2025-05-17 12:25:00,net_load_no_pv_resubtraction,operating_2025,110,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00001|110|BDZ-00126|#2,QX-00001,110,BDZ-00126,#2,50,28.69,2025-12-26 17:15:00,-12.25,2025-12-25 12:25:00,net_load_no_pv_resubtraction,operating_2025,109,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00001|110|BDZ-00132|#1,QX-00001,110,BDZ-00132,#1,50,10.35,2025-07-06 20:18:00,-2.13,2025-07-21 19:51:00,net_load_no_pv_resubtraction,operating_2025,107,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00001|110|BDZ-00132|#2,QX-00001,110,BDZ-00132,#2,50,18.19,2025-07-21 19:51:00,0.25,2025-09-25 12:47:00,net_load_no_pv_resubtraction,operating_2025,108,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00001|110|BDZ-00165|#1,QX-00001,110,BDZ-00165,#1,50,47.48,2025-01-09 01:12:00,-4.17,2025-04-25 12:12:00,net_load_no_pv_resubtraction,operating_2025,112,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00001|110|BDZ-00165|#2,QX-00001,110,BDZ-00165,#2,50,33.94,2025-07-25 00:04:00,0,2025-05-03 12:56:00,net_load_no_pv_resubtraction,operating_2025,111,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00001|110|BDZ-00174|#1,QX-00001,110,BDZ-00174,#1,50,40.13,2025-03-28 16:40:00,-20.25,2025-05-01 11:30:00,net_load_no_pv_resubtraction,operating_2025,100,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00001|110|BDZ-00174|#3,QX-00001,110,BDZ-00174,#3,50,98.51,2025-04-01 16:20:00,-4.26,2025-05-01 12:40:00,net_load_no_pv_resubtraction,operating_2025,99,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00001|110|BDZ-00177|#1,QX-00001,110,BDZ-00177,#1,31.5,6.44,2025-12-17 16:10:00,-4.23,2025-05-28 13:14:00,net_load_no_pv_resubtraction,operating_2025,113,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00001|110|BDZ-00177|#2,QX-00001,110,BDZ-00177,#2,31.5,4.4,2025-12-18 16:33:00,-3.98,2025-05-23 11:01:00,net_load_no_pv_resubtraction,operating_2025,114,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00003|35|BDZ-00254|#1,QX-00003,35,BDZ-00254,#1,20,13.84,2025-05-19 21:45:00,-4.33,2025-05-03 12:10:00,net_load_no_pv_resubtraction,operating_2025,440,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00003|35|BDZ-00254|#2,QX-00003,35,BDZ-00254,#2,10,5.57,2025-06-10 22:20:00,-2.46,2025-05-18 12:20:00,net_load_no_pv_resubtraction,operating_2025,439,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00003|35|BDZ-00258|#1,QX-00003,35,BDZ-00258,#1,20,8.44,2025-08-21 21:25:00,-6.77,2025-04-12 10:35:00,net_load_no_pv_resubtraction,operating_2025,445,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00003|35|BDZ-00258|#2,QX-00003,35,BDZ-00258,#2,20,14.1,2025-07-05 21:20:00,-7.3,2025-04-12 12:05:00,net_load_no_pv_resubtraction,operating_2025,446,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00003|35|BDZ-00267|#1,QX-00003,35,BDZ-00267,#1,8,4,2025-11-02 11:20:00,-2.5,2025-11-02 16:55:00,net_load_no_pv_resubtraction,operating_2025,438,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00003|35|BDZ-00267|#2,QX-00003,35,BDZ-00267,#2,8,3.2,2025-07-05 22:20:00,0.2,2025-09-20 12:55:00,net_load_no_pv_resubtraction,operating_2025,437,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00003|35|BDZ-00268|#1,QX-00003,35,BDZ-00268,#1,16,5.51,2025-07-05 22:30:00,-6.61,2025-05-03 12:50:00,net_load_no_pv_resubtraction,operating_2025,441,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00003|35|BDZ-00268|#2,QX-00003,35,BDZ-00268,#2,20,6.41,2025-07-06 00:30:00,-11.09,2025-09-21 11:10:00,net_load_no_pv_resubtraction,operating_2025,442,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00003|35|BDZ-00282|#1,QX-00003,35,BDZ-00282,#1,8,3.62,2025-02-19 07:15:00,-3.17,2025-05-26 12:40:00,net_load_no_pv_resubtraction,operating_2025,448,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00003|35|BDZ-00282|#2,QX-00003,35,BDZ-00282,#2,8,3.05,2025-08-25 21:20:00,-4.29,2025-09-18 10:20:00,net_load_no_pv_resubtraction,operating_2025,447,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00003|35|BDZ-00286|#1,QX-00003,35,BDZ-00286,#1,16,6.68,2025-07-22 22:05:00,-4.42,2025-05-14 12:35:00,net_load_no_pv_resubtraction,operating_2025,435,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00003|35|BDZ-00286|#2,QX-00003,35,BDZ-00286,#2,8,1.83,2025-07-23 10:40:00,0.16,2025-05-18 05:45:00,net_load_no_pv_resubtraction,operating_2025,436,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00003|35|BDZ-00294|#1,QX-00003,35,BDZ-00294,#1,10,7.41,2025-07-05 22:25:00,-5.99,2025-05-03 12:20:00,net_load_no_pv_resubtraction,operating_2025,443,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00003|35|BDZ-00294|#2,QX-00003,35,BDZ-00294,#2,5,4.57,2025-12-23 10:20:00,-3.52,2025-05-03 12:15:00,net_load_no_pv_resubtraction,operating_2025,444,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00003|35|BDZ-00302|#1,QX-00003,35,BDZ-00302,#1,20,10.98,2025-07-05 21:25:00,-4.58,2025-05-06 12:40:00,net_load_no_pv_resubtraction,operating_2025,429,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00003|35|BDZ-00302|#2,QX-00003,35,BDZ-00302,#2,20,12.64,2025-07-03 22:10:00,-5.1,2025-03-13 11:30:00,net_load_no_pv_resubtraction,operating_2025,430,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00003|35|BDZ-00305|#1,QX-00003,35,BDZ-00305,#1,20,16.39,2025-12-03 16:50:00,-9.48,2025-07-31 12:20:00,net_load_no_pv_resubtraction,operating_2025,434,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00003|35|BDZ-00305|#2,QX-00003,35,BDZ-00305,#2,25,18.5,2025-07-09 01:15:00,-5.57,2025-08-11 12:05:00,net_load_no_pv_resubtraction,operating_2025,433,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00003|35|BDZ-00311|#1,QX-00003,35,BDZ-00311,#1,20,12.53,2025-08-21 12:20:00,-0.18,2025-05-10 09:15:00,net_load_no_pv_resubtraction,operating_2025,431,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00003|35|BDZ-00311|#2,QX-00003,35,BDZ-00311,#2,20,10.71,2025-02-07 19:05:00,0,2025-06-05 16:35:00,net_load_no_pv_resubtraction,operating_2025,432,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00003|110|BDZ-00007|#1,QX-00003,110,BDZ-00007,#1,50,23.17,2025-07-05 22:03:00,-30.31,2025-02-24 12:14:00,net_load_no_pv_resubtraction,operating_2025,181,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00003|110|BDZ-00007|#2,QX-00003,110,BDZ-00007,#2,31.5,30.83,2025-07-03 20:45:00,-29.01,2025-10-21 12:13:00,net_load_no_pv_resubtraction,operating_2025,180,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00003|110|BDZ-00010|#1,QX-00003,110,BDZ-00010,#1,50,17.64,2025-09-16 14:17:00,-13.34,2025-06-02 12:24:00,net_load_no_pv_resubtraction,operating_2025,128,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
