time,P,G_i,T2m,WS10m
20050129:1830,0.0,,0.82,3.45
20050129:1930,0.0,,1.14,3.31
20050129:2030,0.0,,1.14,3.31
20050129:2130,0.0,,1.19,3.17
20050129:2230,0.0,,1.2,3.03
20050129:2330,14.93,,1.28,2.9
20050130:0030,43.72,,1.45,2.9
20050130:0130,116.58,,1.71,3.03
20050130:0230,290.71,,2.3,3.17
20050130:0330,483.42,,3.22,2.9
20050130:0430,603.71,,4.1,2.55
20050130:0530,521.68,,5.0,3.03
20050130:0630,251.06,,5.25,3.52
20050130:0730,142.44,,4.59,3.38
20050130:0830,54.53,,4.38,3.59
20050130:0930,0.0,,4.02,3.59
20050130:1030,0.0,,3.49,3.03
20050130:1130,0.0,,2.8,2.34
20050130:1230,0.0,,2.41,2.14
20050130:1330,0.0,,1.95,2.07
20050130:1430,0.0,,1.48,2.0
20050130:1530,0.0,,0.97,2.21
20050130:1630,0.0,,0.55,2.28
20050130:1730,0.0,,0.12,2.28
20050130:1830,0.0,,-0.19,2.14
20050130:1930,0.0,,-0.79,1.79
20050130:2030,0.0,,-1.36,1.93
20050130:2130,0.0,,-1.7,2.0
20050130:2230,0.0,,-2.11,1.93
20050130:2330,133.23,,-2.36,1.79
20050131:0030,372.69,,-1.09,1.38
20050131:0130,596.55,,1.25,1.93
20050131:0230,698.56,,2.57,2.97
20050131:0330,694.85,,3.54,3.52
20050131:0430,799.5,,4.17,3.45
20050131:0530,760.86,,4.9,3.52
20050131:0630,641.63,,5.32,3.72
20050131:0730,466.75,,5.36,4.28
20050131:0830,219.39,,5.07,4.28
20050131:0930,0.0,,4.39,3.38
20050131:1030,0.0,,3.13,2.76
20050131:1130,0.0,,2.32,2.69
20050131:1230,0.0,,1.79,2.83
20050131:1330,0.0,,1.54,3.03
20050131:1430,0.0,,1.28,3.1
20050131:1530,0.0,,1.0,3.17
20050131:1630,0.0,,0.8,3.38
20050131:1730,0.0,,0.8,3.86
20050131:1830,0.0,,0.85,4.28
20050131:1930,0.0,,0.45,3.86
20050131:2030,0.0,,-0.03,3.66
20050131:2130,0.0,,-0.57,3.59
20050131:2230,0.0,,-1.05,3.52
20050131:2330,147.33,,-1.41,3.52
20050201:0030,407.63,,-0.69,3.24
20050201:0130,628.33,,0.64,4.41
20050201:0230,776.23,,1.59,5.1
20050201:0330,811.75,,2.44,5.17
20050201:0430,749.07,,3.07,5.31
20050201:0530,670.58,,3.42,5.38
20050201:0630,516.47,,3.53,5.38
20050201:0730,438.22,,3.25,4.83
20050201:0830,218.71,,3.0,4.55
20050201:0930,0.0,,2.38,3.66
20050201:1030,0.0,,1.28,3.03
20050201:1130,0.0,,0.56,2.76
20050201:1230,0.0,,-0.04,2.55
20050201:1330,0.0,,-0.55,2.48
20050201:1430,0.0,,-1.01,2.41
20050201:1530,0.0,,-1.38,2.34
20050201:1630,0.0,,-1.75,2.28
20050201:1730,0.0,,-2.06,2.14
20050201:1830,0.0,,-2.44,2.07
20050201:1930,0.0,,-2.58,1.72
20050201:2030,0.0,,-2.49,1.31
20050201:2130,0.0,,-2.71,1.31
20050201:2230,0.0,,-2.81,1.24
20050201:2330,58.4,,-1.83,0.83
20050202:0030,186.64,,-1.13,0.83
20050202:0130,357.77,,0.65,1.31
20050202:0230,531.89,,1.62,1.66
20050202:0330,622.63,,2.49,1.59
20050202:0430,543.43,,3.35,1.72
20050202:0530,471.15,,3.81,1.72
20050202:0630,386.46,,4.09,1.66
20050202:0730,278.9,,4.23,1.17
20050202:0830,152.27,,4.13,1.17
20050202:0930,0.0,,3.77,1.1
20050202:1030,0.0,,2.75,1.52
20050202:1130,0.0,,1.73,1.72
20050202:1230,0.0,,0.82,1.66
20050202:1330,0.0,,-0.06,1.59
20050202:1430,0.0,,-0.12,1.59
20050202:1530,0.0,,0.0,1.79
20050202:1630,0.0,,0.25,2.0
20050202:1730,0.0,,0.11,2.07
20050202:1830,0.0,,-0.22,2.21
20050202:1930,0.0,,0.42,1.79
20050202:2030,0.0,,0.39,2.07
20050202:2130,0.0,,0.0,2.34
20050202:2230,0.0,,-0.49,2.62
20050202:2330,137.1,,-0.62,2.76
20050203:0030,384.91,,0.54,2.69
20050203:0130,595.23,,2.5,3.66
20050203:0230,737.39,,3.94,4.21
20050203:0330,805.81,,5.09,4.55
20050203:0430,801.58,,5.91,4.83
20050203:0530,709.3,,6.37,4.97
20050203:0630,483.81,,6.61,5.1
20050203:0730,143.29,,6.6,4.9
20050203:0830,24.5,,5.85,4.48
20050203:0930,0.0,,5.14,4.07
20050203:1030,0.0,,4.65,3.79
20050203:1130,0.0,,4.63,3.72
20050203:1230,0.0,,4.57,3.38
20050203:1330,0.0,,4.71,3.03
20050203:1430,0.0,,4.81,2.69
20050203:1530,0.0,,4.87,2.34
20050203:1630,0.0,,4.92,1.93
20050203:1730,0.0,,4.97,1.59
20050203:1830,0.0,,4.99,1.45
20050203:1930,0.0,,4.65,0.83
20050203:2030,0.0,,4.59,0.41
20050203:2130,0.0,,4.74,0.21
20050203:2230,0.0,,4.46,0.41
20050203:2330,57.94,,3.75,0.9
20050204:0030,204.88,,4.77,0.62
20050204:0130,415.86,,6.19,0.97
20050204:0230,580.79,,7.59,1.17
20050204:0330,655.73,,8.98,1.24
20050204:0430,635.46,,10.39,1.31
20050204:0530,501.18,,11.03,1.38
20050204:0630,332.99,,11.35,1.52
20050204:0730,161.4,,10.46,1.03
20050204:0830,56.21,,10.37,1.38
20050204:0930,0.0,,9.97,1.52
20050204:1030,0.0,,9.12,1.66
20050204:1130,0.0,,8.32,1.93
20050204:1230,0.0,,7.77,2.34
20050204:1330,0.0,,7.25,2.9
20050204:1430,0.0,,7.04,3.31
20050204:1530,0.0,,7.03,3.52
20050204:1630,0.0,,6.96,3.59
20050204:1730,0.0,,6.83,3.72
20050204:1830,0.0,,6.8,3.66
20050204:1930,0.0,,6.76,2.97
20050204:2030,0.0,,6.85,3.03
20050204:2130,0.0,,6.94,3.38
20050204:2230,0.0,,7.01,3.86
20050204:2330,0.0,,7.02,3.93
20050205:0030,5.29,,6.97,4.21
20050205:0130,28.89,,6.78,4.83
20050205:0230,40.59,,6.65,5.03
20050205:0330,87.65,,6.65,4.55
20050205:0430,70.3,,6.92,4.9
20050205:0530,41.28,,6.91,4.41
20050205:0630,37.97,,6.76,4.21
20050205:0730,17.54,,6.93,4.0
20050205:0830,3.66,,6.82,3.79
20050205:0930,0.0,,6.63,3.79
20050205:1030,0.0,,6.47,3.93
20050205:1130,0.0,,6.38,3.93
20050205:1230,0.0,,6.36,3.79
20050205:1330,0.0,,6.29,3.72
20050205:1430,0.0,,6.11,3.86
20050205:1530,0.0,,6.06,4.28
20050205:1630,0.0,,6.04,4.34
20050205:1730,0.0,,5.95,3.93
20050205:1830,0.0,,5.78,4.55
20050205:1930,0.0,,5.93,4.34
20050205:2030,0.0,,5.84,4.76
20050205:2130,0.0,,5.73,4.48
20050205:2230,0.0,,5.61,3.86
20050205:2330,0.83,,5.46,4.21
20050206:0030,17.11,,5.43,4.28
20050206:0130,46.49,,5.56,4.21
20050206:0230,60.41,,5.83,5.17
20050206:0330,99.44,,6.07,5.31
20050206:0430,113.63,,6.64,5.17
20050206:0530,61.09,,7.04,4.55
20050206:0630,58.98,,7.11,4.48
20050206:0730,30.43,,7.22,3.59
20050206:0830,6.6,,6.94,3.17
20050206:0930,0.0,,6.64,3.38
20050206:1030,0.0,,6.38,3.59
20050206:1130,0.0,,6.26,3.52
20050206:1230,0.0,,6.21,3.31
20050206:1330,0.0,,6.26,3.03
20050206:1430,0.0,,6.35,2.69
20050206:1530,0.0,,6.43,2.69
20050206:1630,0.0,,6.51,2.62
20050206:1730,0.0,,6.57,2.07
20050206:1830,0.0,,6.53,2.0
20050206:1930,0.0,,6.55,1.93
20050206:2030,0.0,,6.4,2.34
20050206:2130,0.0,,6.18,2.76
20050206:2230,0.0,,5.95,2.83
20050206:2330,6.95,,5.8,2.62
20050207:0030,11.25,,5.86,2.69
20050207:0130,35.81,,6.03,3.03
20050207:0230,50.14,,6.37,2.97
20050207:0330,104.63,,6.6,2.9
20050207:0430,86.69,,7.01,2.9
20050207:0530,26.13,,7.0,3.31
20050207:0630,43.07,,6.38,2.9
20050207:0730,14.03,,5.96,2.69
20050207:0830,8.7,,5.97,2.76
20050207:0930,0.0,,5.85,2.76
20050207:1030,0.0,,5.48,2.62
20050207:1130,0.0,,5.17,2.69
20050207:1230,0.0,,4.94,2.69
20050207:1330,0.0,,4.63,2.69
20050207:1430,0.0,,4.3,2.62
20050207:1530,0.0,,3.96,2.55
20050207:1630,0.0,,3.73,2.28
20050207:1730,0.0,,3.65,2.07
20050207:1830,0.0,,3.54,2.14
20050207:1930,0.0,,3.27,2.41
20050207:2030,0.0,,3.17,2.21
20050207:2130,0.0,,3.09,2.21
20050207:2230,0.0,,3.1,2.48
20050207:2330,5.73,,3.15,2.62
20050208:0030,23.95,,3.28,2.97
20050208:0130,66.19,,3.51,2.83
20050208:0230,149.62,,4.01,2.28
20050208:0330,136.04,,4.7,2.28
20050208:0430,95.31,,5.11,2.41
20050208:0530,94.58,,5.3,2.34
20050208:0630,58.7,,5.57,1.93
20050208:0730,44.44,,5.57,1.72
20050208:0830,21.69,,5.48,1.93
20050208:0930,0.0,,5.26,1.93
20050208:1030,0.0,,4.96,2.0
20050208:1130,0.0,,4.75,2.28
20050208:1230,0.0,,4.57,2.41
20050208:1330,0.0,,4.42,2.48
20050208:1430,0.0,,4.27,2.69
20050208:1530,0.0,,4.17,2.34
20050208:1630,0.0,,4.08,2.41
20050208:1730,0.0,,4.05,2.55
20050208:1830,0.0,,4.07,2.55
20050208:1930,0.0,,4.41,2.21
20050208:2030,0.0,,4.54,1.93
20050208:2130,0.0,,4.65,1.72
20050208:2230,0.0,,4.75,1.79
20050208:2330,2.29,,4.79,2.21
20050209:0030,23.43,,4.94,2.48
20050209:0130,34.86,,5.36,2.69
20050209:0230,37.15,,5.74,3.45
20050209:0330,33.29,,5.88,3.31
20050209:0430,27.85,,5.97,2.55
20050209:0530,35.49,,5.94,2.9
20050209:0630,21.27,,5.78,3.66
20050209:0730,6.88,,5.99,3.93
20050209:0830,2.27,,5.52,4.07
20050209:0930,0.0,,5.01,4.41
20050209:1030,0.0,,4.31,4.34
20050209:1130,0.0,,3.74,4.07
20050209:1230,0.0,,3.28,4.07
20050209:1330,0.0,,2.75,4.28
20050209:1430,0.0,,2.23,3.86
20050209:1530,0.0,,1.81,3.59
20050209:1630,0.0,,1.53,3.45
20050209:1730,0.0,,1.38,3.45
20050209:1830,0.0,,1.34,3.66
20050209:1930,0.0,,1.17,4.21
20050209:2030,0.0,,1.0,4.21
20050209:2130,0.0,,0.83,3.72
20050209:2230,0.0,,0.78,3.72
20050209:2330,25.24,,0.83,3.45
20050210:0030,112.84,,1.1,4.07
20050210:0130,127.04,,1.8,4.21
20050210:0230,69.2,,2.41,4.34
20050210:0330,100.42,,2.21,3.38
20050210:0430,165.87,,2.36,4.0
20050210:0530,132.96,,2.74,4.21
20050210:0630,107.71,,2.84,3.93
20050210:0730,55.84,,2.47,3.72
20050210:0830,37.43,,2.45,3.72
20050210:0930,0.0,,2.42,3.52
20050210:1030,0.0,,2.19,2.9
20050210:1130,0.0,,2.07,2.97
20050210:1230,0.0,,1.89,2.83
20050210:1330,0.0,,1.76,2.83
20050210:1430,0.0,,1.56,2.69
20050210:1530,0.0,,1.38,2.69
20050210:1630,0.0,,1.19,2.69
20050210:1730,0.0,,1.0,2.69
20050210:1830,0.0,,0.7,2.83
20050210:1930,0.0,,0.11,3.17
20050210:2030,0.0,,-0.29,3.1
20050210:2130,0.0,,-0.7,2.97
20050210:2230,0.0,,-0.95,2.69
20050210:2330,147.5,,-1.15,2.9
20050211:0030,355.23,,-0.17,3.24
20050211:0130,592.52,,1.45,3.59
20050211:0230,746.88,,3.28,3.45
20050211:0330,729.92,,4.91,3.31
20050211:0430,606.0,,5.75,3.24
20050211:0530,605.99,,6.03,3.1
20050211:0630,410.15,,6.24,2.97
20050211:0730,263.75,,6.3,3.24
20050211:0830,139.56,,5.93,3.66
20050211:0930,1.73,,5.27,3.31
20050211:1030,0.0,,4.15,3.52
20050211:1130,0.0,,3.6,3.66
20050211:1230,0.0,,3.23,3.52
20050211:1330,0.0,,3.0,3.52
20050211:1430,0.0,,2.51,3.45
20050211:1530,0.0,,2.0,2.9
20050211:1630,0.0,,1.78,2.69
20050211:1730,0.0,,1.34,2.62
20050211:1830,0.0,,0.93,2.62
20050211:1930,0.0,,0.95,2.9
20050211:2030,0.0,,0.89,2.97
20050211:2130,0.0,,0.9,2.83
20050211:2230,0.0,,0.94,2.9
20050211:2330,3.41,,1.05,2.83
20050212:0030,25.38,,1.1,2.9
20050212:0130,103.88,,1.53,3.1
20050212:0230,95.73,,2.44,3.31
20050212:0330,127.26,,2.98,3.24
20050212:0430,121.87,,3.57,3.1
20050212:0530,129.03,,3.99,2.83
20050212:0630,136.49,,4.42,2.62
20050212:0730,64.46,,5.0,2.34
20050212:0830,19.66,,5.07,2.21
20050212:0930,0.0,,4.89,1.72
20050212:1030,0.0,,4.61,1.38
20050212:1130,0.0,,4.36,1.1
20050212:1230,0.0,,4.16,1.17
20050212:1330,0.0,,4.05,1.38
20050212:1430,0.0,,3.93,1.59
20050212:1530,0.0,,3.72,1.66
20050212:1630,0.0,,3.71,1.72
20050212:1730,0.0,,3.55,1.86
20050212:1830,0.0,,3.53,2.07
20050212:1930,0.0,,3.23,2.21
20050212:2030,0.0,,3.11,2.14
20050212:2130,0.0,,2.85,2.21
20050212:2230,0.0,,2.57,2.14
20050212:2330,50.68,,2.41,2.0
20050213:0030,139.98,,3.37,2.0
20050213:0130,241.13,,4.61,2.69
20050213:0230,264.89,,5.7,3.31
20050213:0330,429.31,,6.45,3.79
20050213:0430,219.69,,7.34,3.79
20050213:0530,397.73,,7.06,3.72
20050213:0630,214.76,,7.63,4.14
20050213:0730,154.84,,7.34,4.28
20050213:0830,58.92,,6.98,4.34
20050213:0930,2.03,,6.39,4.07
20050213:1030,0.0,,5.82,4.21
20050213:1130,0.0,,5.5,4.14
20050213:1230,0.0,,5.21,4.14
20050213:1330,0.0,,5.21,4.14
20050213:1430,0.0,,5.33,4.0
20050213:1530,0.0,,5.52,3.93
20050213:1630,0.0,,5.59,4.07
20050213:1730,0.0,,5.82,4.21
20050213:1830,0.0,,5.98,4.34
20050213:1930,0.0,,6.73,4.48
20050213:2030,0.0,,7.03,4.48
20050213:2130,0.0,,7.18,4.14
20050213:2230,0.0,,7.44,3.72
20050213:2330,16.22,,7.47,3.24
20050214:0030,22.65,,7.87,3.03
20050214:0130,32.22,,8.32,3.03
20050214:0230,64.42,,8.8,2.9
20050214:0330,104.95,,9.54,2.0
20050214:0430,136.85,,10.44,0.76
20050214:0530,67.6,,11.05,0.9
20050214:0630,42.9,,10.83,1.52
20050214:0730,18.78,,9.67,1.66
20050214:0830,6.14,,9.43,1.66
20050214:0930,0.0,,9.19,1.52
20050214:1030,0.0,,8.87,1.59
20050214:1130,0.0,,8.62,1.45
20050214:1230,0.0,,8.32,1.52
20050214:1330,0.0,,8.09,1.72
20050214:1430,0.0,,7.76,1.72
20050214:1530,0.0,,7.41,1.72
20050214:1630,0.0,,7.24,1.72
20050214:1730,0.0,,7.05,1.59
20050214:1830,0.0,,6.73,1.31
20050214:1930,0.0,,6.44,0.41
20050214:2030,0.0,,6.31,0.76
20050214:2130,0.0,,6.42,0.97
20050214:2230,0.0,,6.6,1.38
20050214:2330,2.86,,6.72,1.59
20050215:0030,16.77,,7.03,1.79
20050215:0130,91.88,,7.53,1.93
20050215:0230,316.48,,8.53,2.21
20050215:0330,363.75,,10.32,2.14
20050215:0430,320.98,,11.96,1.52
20050215:0530,231.67,,13.08,2.14
20050215:0630,85.35,,13.54,2.9
20050215:0730,46.13,,11.67,3.66
20050215:0830,18.99,,10.38,4.07
20050215:0930,0.0,,9.06,4.97
20050215:1030,0.0,,8.0,5.24
20050215:1130,0.0,,7.4,5.03
20050215:1230,0.0,,6.92,4.83
20050215:1330,0.0,,6.53,5.1
20050215:1430,0.0,,6.27,5.03
20050215:1530,0.0,,6.06,4.69
20050215:1630,0.0,,5.73,4.07
20050215:1730,0.0,,5.52,4.14
20050215:1830,0.0,,5.28,4.62
20050215:1930,0.0,,4.71,4.69
20050215:2030,0.0,,4.28,4.55
20050215:2130,0.0,,3.99,4.34
20050215:2230,0.0,,3.65,3.93
20050215:2330,3.6,,3.51,3.72
20050216:0030,8.43,,3.61,3.31
20050216:0130,21.42,,3.71,3.17
20050216:0230,26.08,,3.92,3.17
20050216:0330,32.97,,4.09,2.9
20050216:0430,38.03,,4.3,2.97
20050216:0530,28.97,,4.5,2.97
20050216:0630,22.87,,4.62,2.76
20050216:0730,9.54,,4.61,2.41
20050216:0830,3.09,,4.61,2.69
20050216:0930,0.0,,4.52,2.83
20050216:1030,0.0,,4.39,2.97
20050216:1130,0.0,,4.25,2.9
20050216:1230,0.0,,4.11,2.48
20050216:1330,0.0,,4.0,2.41
20050216:1430,0.0,,3.88,2.55
20050216:1530,0.0,,3.75,2.55
20050216:1630,0.0,,3.67,2.55
20050216:1730,0.0,,3.67,2.55
20050216:1830,0.0,,3.6,2.69
20050216:1930,0.0,,3.43,3.1
20050216:2030,0.0,,3.54,2.97
20050216:2130,0.0,,3.6,2.76
20050216:2230,0.0,,3.73,2.55
20050216:2330,0.72,,3.77,2.76
20050217:0030,13.53,,3.92,2.76
20050217:0130,48.21,,4.13,2.62
20050217:0230,42.34,,4.46,3.86
20050217:0330,69.62,,4.61,3.66
20050217:0430,51.31,,5.13,3.45
20050217:0530,29.75,,5.22,3.24
20050217:0630,40.4,,5.28,3.17
20050217:0730,46.03,,5.94,2.76
20050217:0830,12.95,,6.04,3.03
20050217:0930,0.0,,5.83,2.62
20050217:1030,0.0,,5.67,2.55
20050217:1130,0.0,,5.55,2.55
20050217:1230,0.0,,5.38,2.62
20050217:1330,0.0,,5.25,2.9
20050217:1430,0.0,,5.02,3.1
20050217:1530,0.0,,4.69,3.52
20050217:1630,0.0,,4.45,4.21
20050217:1730,0.0,,4.16,4.76
20050217:1830,0.0,,3.76,5.24
20050217:1930,0.0,,2.81,5.31
20050217:2030,0.0,,2.0,4.69
20050217:2130,0.0,,1.82,4.21
20050217:2230,0.0,,1.93,4.55
20050217:2330,39.96,,2.04,5.03
20050218:0030,131.39,,2.44,6.07
20050218:0130,218.24,,2.92,5.86
20050218:0230,271.03,,3.52,6.14
20050218:0330,426.37,,3.92,6.41
20050218:0430,427.25,,4.61,6.69
20050218:0530,345.62,,4.95,6.9
20050218:0630,407.57,,4.92,6.76
20050218:0730,172.08,,4.73,6.9
20050218:0830,74.21,,4.17,6.97
20050218:0930,6.11,,3.67,6.62
20050218:1030,0.0,,3.23,6.0
20050218:1130,0.0,,3.01,5.86
20050218:1230,0.0,,2.84,5.66
20050218:1330,0.0,,2.6,5.17
20050218:1430,0.0,,2.26,4.62
20050218:1530,0.0,,1.94,4.48
20050218:1630,0.0,,1.64,4.62
20050218:1730,0.0,,1.41,4.97
20050218:1830,0.0,,1.3,4.9
20050218:1930,0.0,,0.49,5.1
20050218:2030,0.0,,0.49,5.45
20050218:2130,0.0,,0.44,5.79
20050218:2230,0.0,,0.17,5.45
20050218:2330,150.06,,-0.19,5.45
20050219:0030,421.53,,-0.02,5.86
20050219:0130,634.34,,0.56,6.0
20050219:0230,801.6,,1.41,5.93
20050219:0330,879.76,,2.27,6.34
20050219:0430,888.57,,3.0,6.14
20050219:0530,832.47,,3.56,6.21
20050219:0630,704.44,,3.82,6.28
20050219:0730,490.12,,3.09,6.48
20050219:0830,236.05,,2.72,6.28
20050219:0930,21.13,,2.04,5.59
20050219:1030,0.0,,1.27,4.48
20050219:1130,0.0,,0.77,4.21
20050219:1230,0.0,,0.49,4.14
20050219:1330,0.0,,0.15,3.86
20050219:1430,0.0,,-0.11,3.93
20050219:1530,0.0,,-0.53,3.79
20050219:1630,0.0,,-1.1,3.66
20050219:1730,0.0,,-1.63,3.52
20050219:1830,0.0,,-2.09,3.31
20050219:1930,0.0,,-2.38,3.38
20050219:2030,0.0,,-2.82,3.24
20050219:2130,0.0,,-3.15,3.24
20050219:2230,0.0,,-3.54,3.1
20050219:2330,187.49,,-3.78,2.9
20050220:0030,458.39,,-3.03,3.24
20050220:0130,677.31,,-1.85,3.45
20050220:0230,822.97,,-0.74,3.59
20050220:0330,892.81,,0.34,3.45
20050220:0430,902.97,,1.31,3.45
20050220:0530,840.56,,2.07,3.52
20050220:0630,717.11,,2.52,3.59
20050220:0730,515.8,,2.58,3.45
20050220:0830,203.75,,2.33,3.03
20050220:0930,19.3,,1.74,2.62
20050220:1030,0.0,,0.86,2.07
20050220:1130,0.0,,0.19,2.07
20050220:1230,0.0,,-0.33,1.86
20050220:1330,0.0,,-0.87,1.59
20050220:1430,0.0,,-1.73,1.52
20050220:1530,0.0,,-2.13,1.86
20050220:1630,0.0,,-2.41,2.14
20050220:1730,0.0,,-2.85,2.14
20050220:1830,0.0,,-3.1,2.14
20050220:1930,0.0,,-3.08,1.93
20050220:2030,0.0,,-3.27,1.52
20050220:2130,0.0,,-3.51,1.52
20050220:2230,0.0,,-3.42,1.45
20050220:2330,180.68,,-3.42,1.45
20050221:0030,429.91,,-0.33,1.45
20050221:0130,635.46,,1.7,2.21
20050221:0230,746.34,,2.78,2.34
20050221:0330,827.15,,3.72,2.62
20050221:0430,822.01,,4.59,2.9
20050221:0530,770.09,,5.17,3.03
20050221:0630,684.76,,5.44,3.24
20050221:0730,506.97,,5.5,3.38
20050221:0830,265.28,,4.93,3.66
20050221:0930,35.71,,3.94,3.52
20050221:1030,0.0,,2.49,3.31
20050221:1130,0.0,,1.55,3.38
20050221:1230,0.0,,1.33,3.59
20050221:1330,0.0,,1.33,3.79
20050221:1430,0.0,,1.55,4.0
20050221:1530,0.0,,1.81,3.93
20050221:1630,0.0,,1.89,3.66
20050221:1730,0.0,,1.91,3.31
20050221:1830,0.0,,1.76,2.9
20050221:1930,0.0,,1.65,2.69
20050221:2030,0.0,,1.3,2.69
20050221:2130,0.0,,1.0,2.69
20050221:2230,0.0,,0.86,2.83
20050221:2330,172.71,,1.04,2.9
20050222:0030,418.81,,2.93,2.76
20050222:0130,617.4,,5.72,3.1
20050222:0230,746.19,,8.18,3.03
20050222:0330,808.13,,10.31,2.83
20050222:0430,810.75,,11.98,2.76
20050222:0530,754.77,,13.17,2.62
20050222:0630,643.54,,13.89,2.41
20050222:0730,468.47,,14.55,2.07
20050222:0830,242.64,,14.54,1.72
20050222:0930,34.47,,14.01,0.55
20050222:1030,0.0,,11.53,1.24
20050222:1130,0.0,,8.78,2.34
20050222:1230,0.0,,6.95,2.41
20050222:1330,0.0,,6.11,2.41
20050222:1430,0.0,,5.5,2.41
20050222:1530,0.0,,5.05,2.41
20050222:1630,0.0,,4.75,2.41
20050222:1730,0.0,,4.61,2.41
20050222:1830,0.0,,4.58,2.41
20050222:1930,0.0,,4.65,2.34
20050222:2030,0.0,,4.49,2.14
20050222:2130,0.0,,4.17,2.0
20050222:2230,0.0,,3.84,2.21
20050222:2330,163.0,,3.9,2.28
20050223:0030,396.96,,6.26,2.21
20050223:0130,583.02,,9.17,2.62
20050223:0230,703.42,,11.29,3.24
20050223:0330,576.11,,12.67,3.72
20050223:0430,694.28,,12.76,4.28
20050223:0530,607.8,,13.13,4.9
20050223:0630,586.35,,12.71,5.59
20050223:0730,366.36,,12.75,5.24
20050223:0830,118.75,,11.66,5.17
20050223:0930,8.88,,10.48,4.9
20050223:1030,0.0,,9.43,5.24
20050223:1130,0.0,,9.07,5.38
20050223:1230,0.0,,8.91,5.72
20050223:1330,0.0,,8.73,5.45
20050223:1430,0.0,,8.48,4.97
20050223:1530,0.0,,8.18,4.55
20050223:1630,0.0,,8.09,3.72
20050223:1730,0.0,,7.99,3.03
20050223:1830,0.0,,7.88,3.03
20050223:1930,0.0,,7.73,2.55
20050223:2030,0.0,,7.68,2.34
20050223:2130,0.0,,7.65,2.41
20050223:2230,0.0,,7.53,2.83
20050223:2330,3.84,,7.35,3.31
20050224:0030,32.0,,7.24,3.24
20050224:0130,60.15,,7.47,2.83
20050224:0230,82.85,,7.71,2.83
20050224:0330,95.43,,7.95,2.28
20050224:0430,105.1,,8.22,2.0
20050224:0530,72.17,,8.43,2.07
20050224:0630,62.23,,8.43,2.14
20050224:0730,20.63,,8.49,2.14
20050224:0830,19.01,,8.35,1.79
20050224:0930,0.0,,8.28,1.79
20050224:1030,0.0,,7.92,1.72
20050224:1130,0.0,,7.58,2.0
20050224:1230,0.0,,7.19,2.14
20050224:1330,0.0,,6.65,2.14
20050224:1430,0.0,,6.15,1.93
20050224:1530,0.0,,5.67,1.66
20050224:1630,0.0,,5.52,1.52
20050224:1730,0.0,,5.15,1.93
20050224:1830,0.0,,4.69,2.34
20050224:1930,0.0,,5.23,2.48
20050224:2030,0.0,,5.2,2.76
20050224:2130,0.0,,4.73,2.97
20050224:2230,0.0,,4.77,3.24
20050224:2330,69.64,,4.8,3.31
20050225:0030,104.72,,5.6,3.59
20050225:0130,245.77,,6.09,4.21
20050225:0230,267.56,,6.97,4.07
20050225:0330,352.69,,7.5,3.72
20050225:0430,237.99,,8.17,3.59
20050225:0530,223.05,,8.2,3.45
20050225:0630,132.57,,8.23,3.52
20050225:0730,91.97,,7.81,3.59
20050225:0830,34.49,,7.46,3.45
20050225:0930,1.37,,6.95,3.1
20050225:1030,0.0,,6.27,3.45
20050225:1130,0.0,,5.49,3.86
20050225:1230,0.0,,4.69,4.14
20050225:1330,0.0,,4.03,4.0
20050225:1430,0.0,,3.45,3.79
20050225:1530,0.0,,2.83,3.38
20050225:1630,0.0,,2.32,3.24
20050225:1730,0.0,,2.01,3.31
20050225:1830,0.0,,1.75,3.52
20050225:1930,0.0,,1.87,4.14
20050225:2030,0.0,,1.62,3.79
20050225:2130,0.0,,1.35,3.59
20050225:2230,0.0,,1.15,3.45
20050225:2330,54.77,,1.02,3.24
20050226:0030,200.57,,1.28,3.66
20050226:0130,439.1,,1.99,3.79
20050226:0230,679.25,,3.08,3.45
20050226:0330,802.03,,4.29,3.03
20050226:0430,841.68,,5.35,2.83
20050226:0530,756.64,,6.09,2.69
20050226:0630,499.04,,6.54,2.9
20050226:0730,325.46,,6.23,3.1
20050226:0830,102.65,,5.92,2.83
20050226:0930,12.5,,5.26,2.97
20050226:1030,0.0,,4.27,3.03
20050226:1130,0.0,,3.33,3.45
20050226:1230,0.0,,2.63,3.59
20050226:1330,0.0,,2.06,3.45
20050226:1430,0.0,,1.65,3.1
20050226:1530,0.0,,1.47,2.41
20050226:1630,0.0,,1.17,2.41
20050226:1730,0.0,,1.11,2.0
20050226:1830,0.0,,1.0,1.93
20050226:1930,0.0,,0.58,2.28
20050226:2030,0.0,,0.42,2.28
20050226:2130,0.0,,0.85,2.0
20050226:2230,0.0,,1.1,1.93
20050226:2330,30.45,,1.38,1.93
20050227:0030,124.95,,2.18,2.0
20050227:0130,135.59,,3.38,2.07
20050227:0230,176.87,,4.24,2.41
20050227:0330,313.81,,4.98,3.03
20050227:0430,191.68,,5.81,3.31
20050227:0530,122.52,,5.88,3.1
20050227:0630,126.03,,5.66,3.1
20050227:0730,120.41,,5.86,3.03
20050227:0830,35.14,,5.82,3.03
20050227:0930,2.04,,5.43,2.48
20050227:1030,0.0,,4.93,2.07
20050227:1130,0.0,,4.34,1.79
20050227:1230,0.0,,3.94,1.72
20050227:1330,0.0,,3.57,1.66
20050227:1430,0.0,,3.25,1.66
20050227:1530,0.0,,2.94,1.86
20050227:1630,0.0,,2.48,1.31
20050227:1730,0.0,,1.36,1.79
